Region,Department,Arrondissement,Village,postal_code,Lat_Village,Lon_Village,Lat_Arrondissement,Lon_Arrondissement,Lat_Department,Lon_Department,Lat_Region,Lon_Region,population_2005,population_2010,population_2015,population_2020,population_2025
CENTRE,NYONG-ET-SO,NKOL-M̩TET,EKEKAM,21426,3.38333,11.8,3.4358281441471044,11.754338951151354,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,NYONG-ET-MFOUMOU,AKONOLINGA,EVOM,29367,3.98333,12.21667,3.8353759822654436,12.30879091244994,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,117,409,475,551,630
CENTRE,NYONG-ET-SO,AKO̩MAN,FALASI,21226,3.25,11.5,3.2580835449529415,11.57692530317513,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,MFOUNDI,MFOU,NKOLNSALA,27492,3.66667,11.61667,3.6803713025422913,11.621390554792132,3.8084856225352923,11.512775943766274,4.670479718316163,11.826210878899634,1264,1106,1286,1490,1705
SUD,DJA-ET-LOBO,DJOUM,MFEM,91262,2.53333,12.66667,2.5711848180837746,12.793376400626684,2.773818687806856,12.609007007639041,,,599,515,588,666,743
NORD,MAYO-REY,TOUBORO,VOUE,64967,7.658,15.0958,7.613217110175771,15.001216942866114,8.108038646384532,14.477083632157669,,,2005,1757,2037,2346,2661
NORD,FARO,POLI,KALBINGTO,62616,8.32348,13.31519,8.191106744073968,12.920989464051758,8.250425621453694,12.883983494475139,,,496,433,501,577,655
NORD,FARO,POLI,GOMBO,62616,8.509,13.11212,8.191106744073968,12.920989464051758,8.250425621453694,12.883983494475139,,,496,433,501,577,655
NORD,BENOUE,BIBEMI,LADE GORE,61256,9.27385,13.85238,9.314654793892009,13.912814372537367,9.227680656415943,13.486976595779472,,,123,108,125,144,162
NORD,MAYO-REY,TOUBORO,BAYLARA,64967,7.7771,15.2568,7.613217110175771,15.001216942866114,8.108038646384532,14.477083632157669,,,2005,1757,2037,2346,2661
NORD,BENOUE,LAGDO,LAMBA POLI,61857,8.53352,13.52923,8.77072146621612,13.567842530194913,9.227680656415943,13.486976595779472,,,173,265,307,353,401
EXTREME-NORD,MAYO-DANAY,GU̩M̩,GOUARANG,43527,10.40302,14.98481,10.458526784077025,15.093728251070699,10.397036816162558,15.076400151376935,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,LOGONE-BIRNI,TWAM-PRAM,42733,11.58361,14.81832,11.813343547524148,14.872678828960446,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,HINA,GAZOWAL,46375,10.34835,13.73818,10.325761675302335,13.819962509275898,10.533333679115419,13.745806788338358,,,657,579,675,782,893
EXTREME-NORD,LOGONE-ET-CHARI,ZINA,BABADOUM,42142,11.32833,14.97665,11.193697374623058,14.950884817986543,11.999404762234462,14.662177082942428,,,472,417,487,565,645
EXTREME-NORD,MAYO-TSANAGA,KOZA,BAZOUDA,46414,10.81577,13.83515,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,MAYO-DANAY,MAGA,HOURA,43199,10.90832,14.85957,10.886018934996743,14.932259166165949,10.397036816162558,15.076400151376935,,,2805,2472,2885,3345,3819
EXTREME-NORD,MAYO-SAVA,SOUL̬D̩-ROUA,KEDAOULA,45773,10.87298,14.0001,10.770810966996635,13.979528797842365,11.06469692714163,14.156709827813243,,,0,0,0,0,0
NORD,MAYO-LOUTI,HINA,GONOZO,63775,10.22544,13.95613,10.325761675302335,13.819962509275898,9.936812363058793,13.804444931788375,,,657,576,668,770,874
EXTREME-NORD,MAYO-SAVA,SOUL̬D̩-ROUA,DROULDO,45773,10.84685,14.00445,10.770810966996635,13.979528797842365,11.06469692714163,14.156709827813243,,,0,0,0,0,0
EXTREME-NORD,MAYO-DANAY,MAGA,MASSA,43199,11.01542,14.92179,10.886018934996743,14.932259166165949,10.397036816162558,15.076400151376935,,,2805,2472,2885,3345,3819
EXTREME-NORD,MAYO-KANI,GUIDIGUIS,TOROK,44417,10.04865,14.55403,10.083805659816301,14.64828920959146,10.242178218182143,14.514272175670587,,,1811,1596,1862,2158,2464
EXTREME-NORD,MAYO-DANAY,MOULVOUDAYE,BANGA,43252,10.4434,14.87634,10.396759147589586,14.772069284596196,10.397036816162558,15.076400151376935,,,2238,2033,2373,2750,3139
CENTRE,MEFOU-ET-AFAMBA,OLANGUINA,AYENE,25336,3.9,11.98333,3.9895551057316885,12.025805976993235,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,MEFOU-ET-AFAMBA,NKOLAFAMBA,ZOK,25159,3.76667,11.73333,3.8244042028500527,11.699211679904769,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,492,430,500,580,664
CENTRE,MBAM-ET-KIM,YOKO,MEGANG,24769,5.5,12.38333,5.4540330221586215,12.23341380551741,5.428830057667808,11.989962252435417,4.670479718316163,11.826210878899634,256,224,260,301,344
CENTRE,LEKIE,ELIG-MFOMO,LEKIE,22641,4.2,11.36667,4.170434514538551,11.349587513180373,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,732,639,744,862,986
CENTRE,LEKIE,EVODOULA,NLOUDOU,22785,4.13333,11.13333,4.125965814176945,11.203632286361525,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,856,748,870,1007,1152
CENTRE,HAUTE-SANAGA,NKOTENG,NIOMBO,21489,4.5,12.25,4.48257305169184,12.147788861626319,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,384,348,404,468,536
CENTRE,MEFOU-ET-AFAMBA,EDZENDOUAN,ONDOUNDOU,25474,4.1,11.75,4.201024638154225,11.733783632944116,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,4418,3862,4490,5200,5947
CENTRE,LEKIE,OBALA,KOUDANDING,22589,4.08333,11.48333,4.127919658435967,11.512061308077895,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,3275,2863,3329,3855,4411
CENTRE,MEFOU-ET-AKONO,MBANKOMO,MESOK I,26992,3.75,11.3,3.7740881757194313,11.353426481401241,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,979,857,997,1155,1321
CENTRE,NYONG-ET-MFOUMOU,MEYOMESSALA,ASOK,29642,3.3,12.23333,3.090845726201783,12.255440931865783,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,539,471,547,633,724
SUD,VALLEE-DU-NTEM,KY̩-OSSI,DOUANES,94583,2.25,11.2,2.2334993358015924,11.27790382694999,2.454081938581572,10.9541820253678,,,0,0,0,0,0
SUD,VALLEE-DU-NTEM,AMBAM,MFOULOKOK,94151,2.35,11.18333,2.4741085180790106,11.255093071900614,2.454081938581572,10.9541820253678,,,1058,912,1041,1180,1316
ADAMAOUA,MBERE,MEIGANGA,MBARANG,14646,6.7,14.36667,6.4271713875846155,14.369776924635886,6.473257682994356,14.2128346207462,6.82571155897595,13.133156301509544,2138,1851,2120,2412,2701
SUD-OUEST,MEME,MBONGE,BAI GRASS,15996,4.4681,9.1967,4.4099899487061025,9.140042540829219,4.641487499604581,9.32828387273284,,,5458,4734,5450,6242,7052
SUD-OUEST,NDIAN,KOMBO-ITINDI,DIOMBE,16883,4.6737,8.7303,4.665103177595416,8.755554596321643,4.675628820385907,8.535464740338961,,,0,0,0,0,0
SUD-OUEST,FAKO,BUEA,EWONDA,11235,4.1769,9.2547,4.160692943955438,9.224596542925473,4.176880207621184,9.253899011492662,,,7093,6152,7082,8111,9162
SUD-OUEST,MEME,KUMBA II,MAMBANDA,15651,4.6442,9.4881,4.7229482924185096,9.45774959446692,4.641487499604581,9.32828387273284,,,5638,9783,11264,12901,14573
OUEST,BAMBOUTOS,BATCHAM,BAMOUGONG,81593,5.59546,10.21463,5.572184406129783,10.197335984012305,5.674221350470127,10.30737084966801,,,979,851,981,1124,1269
OUEST,HAUT-NKAM,BANWA,POUNGUE,82669,5.13222,10.0748,5.094933445444,10.071087884529925,5.157301111756902,10.183557407875464,,,1165,1012,1166,1336,1510
OUEST,BAMBOUTOS,MBOUDA,BABETE,81756,5.6,10.26667,5.624839689912664,10.3195099097832,5.674221350470127,10.30737084966801,,,1821,1581,1822,2088,2359
OUEST,NDE,BANGANGT̩,NDOU'NDOU,87191,5.15494,10.56779,5.129911308165228,10.624105722346085,5.074122217801153,10.60024372589252,,,0,0,0,0,0
NORD,FARO,POLI,SIGARI,62616,8.33944,13.18426,8.191106744073968,12.920989464051758,8.250425621453694,12.883983494475139,,,496,433,501,577,655
NORD,MAYO-LOUTI,MAYO-OULO,MARI,63822,10.0073,13.71974,10.007086320391362,13.602183119933283,9.936812363058793,13.804444931788375,,,0,0,0,0,0
NORD,MAYO-LOUTI,DEMBO,ZAPEALI,63443,9.65,13.56667,9.756033737608979,13.529277015454515,9.936812363058793,13.804444931788375,,,356,312,361,417,473
NORD,MAYO-LOUTI,PITOA,OURO NANGUE,63233,9.55633,13.79809,9.470666217186587,13.619683439107547,9.936812363058793,13.804444931788375,,,1535,1345,1559,1795,2036
NORD,MAYO-LOUTI,MAYO-OULO,GOULA,63822,10.03333,13.75,10.007086320391362,13.602183119933283,9.936812363058793,13.804444931788375,,,0,0,0,0,0
NORD,FARO,POLI,POMLA,62616,8.27444,13.27749,8.191106744073968,12.920989464051758,8.250425621453694,12.883983494475139,,,496,433,501,577,655
EXTREME-NORD,DIAMARE,MAROUA III,SOUKOUNGO MANDARAO,41781,10.86667,14.33333,10.780562136304859,14.403899458599696,10.667049618712413,14.35913441270984,,,1421,2504,2922,3386,3866
EXTREME-NORD,DIAMARE,MERI,GADA,41837,10.65853,14.20476,10.731488235584468,14.195248514228114,10.667049618712413,14.35913441270984,,,3017,2658,3101,3595,4105
EXTREME-NORD,MAYO-SAVA,MORA,LIMANI,45467,11.23306,14.17111,11.126311353423127,14.281492485153958,11.06469692714163,14.156709827813243,,,4009,3532,4122,4779,5456
EXTREME-NORD,LOGONE-ET-CHARI,MAKARY,DOLE,42814,12.5836,14.52895,12.421286601426518,14.527017115106467,11.999404762234462,14.662177082942428,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,HINA,SAHAMATI,46375,10.476,13.83803,10.325761675302335,13.819962509275898,10.533333679115419,13.745806788338358,,,657,579,675,782,893
EXTREME-NORD,MAYO-SAVA,KOZA,DANOWA,45214,10.84747,13.94211,10.896038787285242,13.895646715423958,11.06469692714163,14.156709827813243,,,481,424,495,574,655
CENTRE,MEFOU-ET-AFAMBA,OLANGUINA,MEBAN,25336,4.03333,12.0,3.9895551057316885,12.025805976993235,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,MBAM-ET-KIM,NGAMB̩-TIKAR,KAYI,24364,5.38333,11.48333,5.721063246537519,11.64330356240958,5.428830057667808,11.989962252435417,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,HAUTE-SANAGA,YOKO,MELOUMVI,21669,5.18333,12.46667,5.4540330221586215,12.23341380551741,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,256,224,260,301,344
CENTRE,NYONG-ET-MFOUMOU,AKONOLINGA,ESI,29367,3.8,12.3,3.8353759822654436,12.30879091244994,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,117,409,475,551,630
CENTRE,LEKIE,BATCHENGA,MEBASA,22164,4.31667,11.63333,4.283761777360025,11.648790019045363,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,MEFOU-ET-AKONO,MBALMAYO,OVANGOU,26874,3.6,11.53333,3.4874076303680326,11.55003968712352,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,3475,3038,3532,4090,4678
CENTRE,NYONG-ET-MFOUMOU,AKONOLINGA,EKOUA,29367,3.86667,12.26667,3.8353759822654436,12.30879091244994,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,117,409,475,551,630
ADAMAOUA,VINA,NGAOUND̩R̩ I,KANTALAN,15774,7.2,13.53333,7.265587503906808,13.530560683169393,7.169701452342149,13.669263367903785,6.82571155897595,13.133156301509544,0,0,0,0,0
SUD-OUEST,MEME,KUMBA I,PETE,15567,4.5382,9.3666,4.550591071256834,9.331149492932628,4.641487499604581,9.32828387273284,,,3508,6085,7006,8025,9064
SUD-OUEST,MANYU,AKWAYA,MBU,14129,6.0122,9.456,6.134652596954154,9.448948521414524,5.8240845162712995,9.372701031292118,,,1442,1251,1441,1651,1865
SUD-OUEST,NDIAN,TOKO,KUMA,16252,5.084,9.0787,5.170104543296481,9.109493602567037,4.89107594326427,8.960709496289349,,,139,121,139,160,180
OUEST,MENOUA,BATCHAM,TOUMBI,85293,5.52861,10.20202,5.572184406129783,10.197335984012305,5.42090170577736,10.080194589482327,,,979,851,981,1124,1269
OUEST,MENOUA,NKONG-ZEM,LETSA,85824,5.49224,10.05692,5.509764187803723,10.114957928954736,5.42090170577736,10.080194589482327,,,0,0,0,0,0
NORD-OUEST,DONGA-MANTUNG,MISAJE,BISSA,73352,6.61667,10.55,6.702911197329883,10.546739303335938,6.632041204017561,10.799396617152835,,,3075,2687,3113,3585,4069
NORD-OUEST,MENCHUM,BENAKUMA,BENATOMO,74136,6.4431,9.8943,6.412428304657613,9.869137105561833,6.591482577041567,10.068684366185005,,,0,0,0,0,0
NORD-OUEST,DONGA-MANTUNG,AKO,AKOJA,73128,6.73333,10.8,6.858075470611216,10.690939121870326,6.632041204017561,10.799396617152835,,,3768,3293,3815,4394,4987
ADAMAOUA,DJEREM,TABATI,BOUDJOU BOUDJOU,11554,6.5888,12.55501,6.521627204080224,12.549671918554148,6.4592350143585815,12.722440953088144,6.82571155897595,13.133156301509544,0,0,0,0,0
ADAMAOUA,FARO-ET-DEO,MAYO-BAL̩O,DARA,12447,7.8,12.33333,7.68714844992751,12.304803079707597,7.4459369607916654,12.461127134415293,6.82571155897595,13.133156301509544,0,0,0,0,0
ADAMAOUA,FARO-ET-DEO,KONTCHA,GENA,12235,7.88333,12.58333,8.03230239564297,12.28304948622735,7.4459369607916654,12.461127134415293,6.82571155897595,13.133156301509544,1152,997,1142,1299,1455
SUD-OUEST,NDIAN,KOMBO-ABEDIMO,KOMBO A JANEA,16725,4.5996,8.5567,4.600488747175383,8.59699482867973,4.675628820385907,8.535464740338961,,,0,0,0,0,0
SUD-OUEST,MANYU,MAMFE,ESAGUEM,14357,5.8567,9.2184,5.627534196011924,9.337023177482557,5.8240845162712995,9.372701031292118,,,0,0,0,0,0
SUD-OUEST,KUPE-MANENGUBA,NKONGSAMBA III,POALA,12938,5.05029,9.81577,4.9767621654828815,9.88927295710232,5.120562536808391,9.599290439522152,,,1475,2560,2947,3375,3813
SUD-OUEST,FAKO,MUYUKA,BAVENGA,11117,4.326,9.3301,4.325777601433818,9.336670243241633,4.176880207621184,9.253899011492662,,,4604,3994,4599,5267,5950
SUD-OUEST,MEME,KONYE,BIKOKI,15428,4.7459,9.2851,4.870138760533074,9.348621206315567,4.641487499604581,9.32828387273284,,,1391,1206,1389,1591,1797
OUEST,BAMBOUTOS,BATCHAM,PEPA,81593,5.56378,10.21403,5.572184406129783,10.197335984012305,5.674221350470127,10.30737084966801,,,979,851,981,1124,1269
OUEST,HAUTS-PLATEAUX,BATI̩,HIALA',83674,5.28849,10.29181,5.287818409263989,10.295549026442647,5.3135672323493,10.349834285367255,,,0,0,0,0,0
OUEST,MENOUA,NKONG-ZEM,TOUDJIO,85824,5.47215,10.14832,5.509764187803723,10.114957928954736,5.42090170577736,10.080194589482327,,,0,0,0,0,0
OUEST,HAUTS-PLATEAUX,BAMENDJOU,NJILA',83376,5.41955,10.32692,5.378869289826846,10.31639425399047,5.3135672323493,10.349834285367255,,,949,824,950,1089,1230
SUD-OUEST,LEBIALEM,BATIBO,ABESHOM,13579,5.7598,9.8853,5.82769243560655,9.89554484513147,5.595993796915215,9.942039895840818,,,1666,1445,1663,1905,2152
NORD-OUEST,MOMO,BATIBO,KORUBE,76579,5.8462,9.8368,5.82769243560655,9.89554484513147,5.983372900588761,9.817454892162662,,,1666,1455,1685,1940,2203
EST,KADEI,ND̩L̩L̩,SANGALE,33284,4.16667,14.81667,4.030815511529391,14.798676518441447,4.269504308570188,14.385959282063373,,,0,0,0,0,0
CENTRE,NYONG-ET-MFOUMOU,ATOK,MELOND,29559,3.75,12.65,3.91785352724771,12.771574215257514,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,0,0,0,0,0
EST,BOUMBA-ET-NGOKO,GARI-GOMBO,MENZIONG,31192,3.5,15.21667,3.6840130522122796,14.950896897891578,2.792630201494228,15.252466455912721,,,0,0,0,0,0
LITTORAL,SANAGA-MARITIME,MOUANKO,LOGOTO,53712,3.70833,9.74444,3.605438439220657,9.826853176615419,3.6220770168755467,9.635390549760052,4.270427500514314,10.130509508906568,188,164,190,219,250
LITTORAL,WOURI,DOUALA IV,MOUNGANGUE,54839,4.0276,9.5322,4.073796283036583,9.628758478548637,3.9969701164079794,9.664570921024948,4.270427500514314,10.130509508906568,17833,31007,35874,41366,47133
LITTORAL,SANAGA-MARITIME,YINGUI,BANG,53249,4.25,10.28333,4.440263787335095,10.343257138078041,3.9447540478597345,10.309718674447312,4.270427500514314,10.130509508906568,191,167,193,223,254
LITTORAL,MOUNGO,LOUM,SOLE,51421,4.6075,9.8051,4.698676636697628,9.812276250839759,4.6723095183920424,9.76751665670151,4.270427500514314,10.130509508906568,2046,1960,2267,2614,2979
EST,KADEI,ND̩L̩L̩,DJOUKOUDOUMOU,33284,3.98333,15.06667,4.030815511529391,14.798676518441447,4.269504308570188,14.385959282063373,,,0,0,0,0,0
EST,HAUT-NYONG,ABONG-MBANG,MALEN,32193,3.68333,13.36667,3.866231097087937,13.251461932429644,3.3378179795659753,13.58406563242841,,,1733,1499,1718,1954,2189
EST,KADEI,BERTOUA I,KAGAMA,33256,4.46667,13.61667,4.54091155686978,13.648894597071369,4.269504308570188,14.385959282063373,,,13038,22564,25856,29415,32941
EST,LOM-ET-DJEREM,B̩LABO,EBAKA,34497,4.93333,13.31667,5.127296518916477,13.38387294946663,5.325571117051513,13.765264456510515,,,0,0,0,0,0
EST,KADEI,KENTZOU,BELITA II,33751,4.38333,14.7,4.277035395593981,14.947829205277632,4.269504308570188,14.385959282063373,,,0,0,0,0,0
EST,KADEI,KENTZOU,BOUGOUGOU,33751,4.35,14.8,4.277035395593981,14.947829205277632,4.269504308570188,14.385959282063373,,,0,0,0,0,0
CENTRE,HAUTE-SANAGA,NGUELEMENDOUKA,KAP,21312,4.41667,13.01667,4.410868174551449,12.972563228553255,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,808,706,821,950,1087
LITTORAL,NKAM,YINGUI,NDOL,52649,4.55,10.4,4.440263787335095,10.343257138078041,4.531963833713757,10.160586124926946,4.270427500514314,10.130509508906568,191,167,193,223,254
OUEST,BAMBOUTOS,BABADJOU,BAMESSINGOE,81138,5.65454,10.23491,5.693320964919747,10.158901044578593,5.674221350470127,10.30737084966801,,,1200,1042,1201,1376,1555
OUEST,MENOUA,BATCHAM,MESSA,85293,5.5601,10.17144,5.572184406129783,10.197335984012305,5.42090170577736,10.080194589482327,,,979,851,981,1124,1269
OUEST,BAMBOUTOS,BATCHAM,LAFOTIO,81593,5.58771,10.19272,5.572184406129783,10.197335984012305,5.674221350470127,10.30737084966801,,,979,851,981,1124,1269
OUEST,MENOUA,SANTCHOU,NTENGUE,85187,5.34257,10.01059,5.295861218274587,9.96685888527353,5.42090170577736,10.080194589482327,,,0,0,0,0,0
OUEST,BAMBOUTOS,BALIKUMBAT,MBANKA,81335,5.85274,10.33525,5.8730711733847265,10.390629862122827,5.674221350470127,10.30737084966801,,,1706,1481,1707,1956,2210
OUEST,HAUT-NKAM,K̩KEM,MAMFABOM,82959,5.19207,10.1021,5.175017030029519,10.071129405922251,5.157301111756902,10.183557407875464,,,0,0,0,0,0
EST,BOUMBA-ET-NGOKO,YOKADOUMA,BANGE,31574,3.01667,15.11667,3.120265437656772,15.155622836408293,2.792630201494228,15.252466455912721,,,3822,3308,3791,4313,4831
SUD,VALLEE-DU-NTEM,MA'AN,NDENG-MINDIM,94617,2.28333,10.56667,2.4318389369540516,10.684193376514958,2.454081938581572,10.9541820253678,,,305,264,301,341,381
SUD,OCEAN,NI̩T̩,OTOU,93235,2.6,10.06667,2.728773660930768,10.123306352222261,2.908154115762212,10.30469702906662,,,0,0,0,0,0
SUD,OCEAN,KRIBI I,TALA,93633,2.56667,9.83333,2.814872246549921,9.9201654699591,2.908154115762212,10.30469702906662,,,1488,2563,2923,3313,3698
SUD,MVILA,NGOUL̩MAKONG,NDJOM,92336,3.03333,11.7,3.0847959019439193,11.484593129178274,2.827797300383114,11.415283935452997,,,0,0,0,0,0
SUD,OCEAN,CAMPO,DOUM,93393,2.36667,9.95,2.4241679185327483,10.108848640479513,2.908154115762212,10.30469702906662,,,169,145,166,188,209
SUD,DJA-ET-LOBO,MEYOMESSALA,KOUM,91342,3.1,12.18333,3.090845726201783,12.255440931865783,2.773818687806856,12.609007007639041,,,539,463,528,598,669
SUD,VALLEE-DU-NTEM,AMBAM,DOUANE,94151,2.38333,11.26667,2.4741085180790106,11.255093071900614,2.454081938581572,10.9541820253678,,,1058,912,1041,1180,1316
SUD,DJA-ET-LOBO,OVENG,AFFELE,91725,2.35,12.1,2.4461495317526256,12.283160518151414,2.773818687806856,12.609007007639041,,,332,286,326,369,411
SUD,MVILA,EBOLOWA II,MVAM,92529,2.86667,11.15,2.713688925708089,11.240893932279771,2.827797300383114,11.415283935452997,,,1086,1872,2136,2420,2702
SUD,OCEAN,BIPINDI,MBIKILIKI,93259,3.18333,10.55,3.197922421474728,10.431856181105523,2.908154115762212,10.30469702906662,,,1240,1068,1219,1383,1544
NORD,MAYO-LOUTI,MAYO-OULO,TARNBAGA,63822,10.05314,13.37893,10.007086320391362,13.602183119933283,9.936812363058793,13.804444931788375,,,0,0,0,0,0
NORD,MAYO-REY,REY-BOUBA,BABOUDJI,64776,8.81667,14.41667,8.7991347631511,14.364461134229646,8.108038646384532,14.477083632157669,,,1367,1196,1387,1598,1813
NORD,FARO,LAGDO,HATI,62357,8.42234,13.3909,8.77072146621612,13.567842530194913,8.250425621453694,12.883983494475139,,,173,265,307,353,401
NORD,MAYO-LOUTI,FIGUIL,GOLOMON,63523,9.8522,14.1026,9.918279603457481,14.068884393272418,9.936812363058793,13.804444931788375,,,1532,1342,1556,1793,2035
EXTREME-NORD,MAYO-SAVA,KOLOFATA,GREA,45198,11.21917,14.03595,11.15614015159263,14.0245510413769,11.06469692714163,14.156709827813243,,,1251,1103,1287,1492,1704
EXTREME-NORD,MAYO-DANAY,YAGOUA,ZEBE,43642,10.33027,15.26845,10.205937586044914,15.228629632250087,10.397036816162558,15.076400151376935,,,6872,6055,7066,8191,9351
EXTREME-NORD,MAYO-TSANAGA,SOUL̬D̩-ROUA,NGOUACHEBE,46973,10.69222,13.9941,10.770810966996635,13.979528797842365,10.533333679115419,13.745806788338358,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,GOULFEY,ALMABRAKA,42427,12.43232,14.75044,12.43622912082223,14.730014484842426,11.999404762234462,14.662177082942428,,,550,485,566,657,750
EXTREME-NORD,MAYO-KANI,GUIDIGUIS,LOUGA MBOULI,44417,10.19112,14.62083,10.083805659816301,14.64828920959146,10.242178218182143,14.514272175670587,,,1811,1596,1862,2158,2464
EXTREME-NORD,MAYO-TSANAGA,SOUL̬D̩-ROUA,GADALA,46973,10.69261,13.98124,10.770810966996635,13.979528797842365,10.533333679115419,13.745806788338358,,,0,0,0,0,0
EXTREME-NORD,MAYO-TSANAGA,KOZA,MTSRAR,46414,10.91845,13.79524,10.896038787285242,13.895646715423958,10.533333679115419,13.745806788338358,,,481,424,495,574,655
EXTREME-NORD,LOGONE-ET-CHARI,FOTOKOL,DABOUKORE,42347,12.45436,14.21592,12.450868430454106,14.283985955351262,11.999404762234462,14.662177082942428,,,580,510,595,689,786
EXTREME-NORD,MAYO-DANAY,TOULOUM,NEM BAKRI,43438,10.22122,14.89665,10.195441584613668,14.838882921150716,10.397036816162558,15.076400151376935,,,0,0,0,0,0
EXTREME-NORD,LOGONE-ET-CHARI,FOTOKOL,WANGARA II,42347,12.40602,14.25684,12.450868430454106,14.283985955351262,11.999404762234462,14.662177082942428,,,580,510,595,689,786
CENTRE,NYONG-ET-SO,NKOL-M̩TET,NKOLYA,21426,3.4,11.8,3.4358281441471044,11.754338951151354,3.403646923163418,11.547625677484419,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,NYONG-ET-KELLE,DIBANG,PES LIPAN,28415,3.91667,10.71667,3.9658384959986517,10.753214621737941,3.714239507085398,10.818585738410327,4.670479718316163,11.826210878899634,846,1160,1348,1560,1783
CENTRE,MEFOU-ET-AKONO,AKONO,NKONGBIBEGA,26176,3.55,11.3,3.4880007524800503,11.301519902367316,3.608470155568265,11.366420872969034,4.670479718316163,11.826210878899634,363,318,369,428,489
CENTRE,NYONG-ET-MFOUMOU,AKONOLINGA,EMINI,29367,3.9,12.46667,3.8353759822654436,12.30879091244994,3.859576245627321,12.335017556868939,4.670479718316163,11.826210878899634,117,409,475,551,630
CENTRE,HAUTE-SANAGA,NANGA-EBOKO,NGAMBA,21283,4.85,12.6,4.7525022895992555,12.44098697461055,4.677837495672556,12.512664216059541,4.670479718316163,11.826210878899634,602,526,612,709,811
CENTRE,MEFOU-ET-AFAMBA,ESSE,MBAMAYOK,25657,4.11667,11.86667,4.096922249929961,11.853564240681854,3.9589643388184217,11.805045808502662,4.670479718316163,11.826210878899634,762,666,775,897,1027
CENTRE,LEKIE,MONAT̩L̩,NDOUP,22121,4.25,11.18333,4.249178944427889,11.252320576360756,4.149623553135392,11.410254656985613,4.670479718316163,11.826210878899634,0,0,0,0,0
CENTRE,MBAM-ET-INOUBOU,BOKITO,ETIOLOMO,23263,4.48333,11.06667,4.466663049600434,11.091577906659468,4.731172516683585,10.965955783471026,4.670479718316163,11.826210878899634,3340,2920,3395,3931,4496
CENTRE,MBAM-ET-INOUBOU,BOKITO,BOKITO,23263,4.56667,11.11667,4.466663049600434,11.091577906659468,4.731172516683585,10.965955783471026,4.670479718316163,11.826210878899634,3340,2920,3395,3931,4496
SUD,MVILA,MENGONG,NKOETYE,92859,2.86667,11.31667,2.9267901274354458,11.422854772103843,2.827797300383114,11.415283935452997,,,628,541,617,699,780
SUD,MVILA,BIWONG-BAN̩,NGOAKELE,92243,3.05,11.21667,3.092059955612704,11.094260254120824,2.827797300383114,11.415283935452997,,,0,0,0,0,0
NORD,MAYO-REY,REY-BOUBA,VAIMBA,64776,8.78228,14.54181,8.7991347631511,14.364461134229646,8.108038646384532,14.477083632157669,,,1367,1196,1387,1598,1813
NORD,MAYO-REY,TOUBORO,PANZAMA,64967,7.58333,15.38333,7.613217110175771,15.001216942866114,8.108038646384532,14.477083632157669,,,2005,1757,2037,2346,2661
NORD,MAYO-LOUTI,MAYO-OULO,TSORA,63822,9.96353,13.62818,10.007086320391362,13.602183119933283,9.936812363058793,13.804444931788375,,,0,0,0,0,0
EXTREME-NORD,MAYO-KANI,DARGALA,OURO YAYA,44119,10.52361,14.68979,10.539418645345757,14.57381049562623,10.242178218182143,14.514272175670587,,,825,727,848,983,1123
