Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
MAPOUTKI,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.9903,13.32916,2010
TAPI,MAYO-REY,MADINGRING,NORD,64455,1340,7.9463,15.2194,2010
TCHEBIWO,DIAMARE,DARGALA,EXTREME-NORD,41219,727,10.60028,14.55647,2010
DEGA,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,510,12.44238,14.19869,2010
MAKASSA,MAYO-KANI,KA̩L̩,EXTREME-NORD,44588,0,10.11452,14.24416,2010
AMSERA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,485,12.56216,14.74037,2010
NGAROUA,MAYO-KANI,DARGALA,EXTREME-NORD,44119,1574,10.43004,14.58645,2010
BAOURI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,510,12.48335,14.39291,2010
FOTA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.2261,14.60439,2010
DIBOULOUM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2054,10.77102,13.81887,2010
HINA DJADA,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,645,10.34489,13.96255,2010
ZAYKA,DIAMARE,MAROUA II,EXTREME-NORD,41621,8353,10.60709,14.28415,2010
BAYOE,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1103,11.06667,14.03333,2010
KOFARE,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2033,10.40634,14.90163,2010
TCHAKADJAM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2054,10.61401,13.90583,2010
TILIGA,MAYO-DANAY,KAR-HAY,EXTREME-NORD,43913,0,10.07193,14.90604,2010
DEGA,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2472,10.94017,14.89575,2010
MIBA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,526,4.73333,12.45,2010
SEP I,NYONG-ET-SO,AKO̩MAN,CENTRE,21226,0,3.28333,11.63333,2010
NSENGLONG,NYONG-ET-SO,MBALMAYO,CENTRE,21774,3038,3.48333,11.48333,2010
ANGALA,MFOUNDI,MBANKOMO,CENTRE,27392,857,3.83333,11.31667,2010
NGOAN,MBAM-ET-KIM,YOKO,CENTRE,24769,224,5.13333,12.1,2010
EKOKO II,MFOUNDI,YAOUND̩ III,CENTRE,27115,0,3.71667,11.53333,2010
BOIMOTAH,LEKIE,MONAT̩L̩,CENTRE,22121,0,4.25,11.15,2010
YAMBETA,MBAM-ET-INOUBOU,KON-YAMBETTA,CENTRE,23569,1416,4.85,11.03333,2010
NGIBASAL,NYONG-ET-KELLE,BIYOUHA,CENTRE,28122,1178,3.7,10.7,2010
MVANE,HAUTE-SANAGA,NKOTENG,CENTRE,21489,348,4.51667,12.13333,2010
BIKTI,MBAM-ET-KIM,YOKO,CENTRE,24769,224,5.13333,12.1,2010
MAYO OULO,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.96859,13.61834,2010
GOUMBAIRE,BENOUE,BIBEMI,NORD,61256,108,9.1915,14.2314,2010
LAOKI,BENOUE,REY-BOUBA,NORD,61376,1196,9.1649,14.3193,2010
TCHELEKEKE,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,424,10.82607,13.85472,2010
DZAGOUAYA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,424,10.77526,13.8493,2010
MESSALI,MAYO-SAVA,MOZOGO,EXTREME-NORD,45552,0,11.12815,13.8784,2010
NGAS KAFOUROU,DIAMARE,P̩TT̩,EXTREME-NORD,41286,0,10.99692,14.70439,2010
NDOKYAB,MBAM-ET-INOUBOU,NITOUKOU,CENTRE,23271,6310,4.68333,10.88333,2010
GAGAN,MBAM-ET-KIM,YOKO,CENTRE,24769,224,5.28333,12.46667,2010
EBOUGMENYOU,MEFOU-ET-AKONO,BIKOK,CENTRE,26249,691,3.58333,11.45,2010
RIONONG,MBAM-ET-INOUBOU,BAFIA,CENTRE,23178,4750,4.71667,11.2,2010
NTONGA,NYONG-ET-MFOUMOU,MESSAM̩NA,CENTRE,29521,0,3.61667,12.56667,2010
NSIMI,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,666,4.13333,11.88333,2010
MINLAMIZIBI II,MVILA,MENGONG,SUD,92859,541,3.0,11.38333,2010
FOULASI,MVILA,BIWONG-BAN̩,SUD,92243,0,3.0,11.11667,2010
EBOM,MVILA,MVANGAN,SUD,92112,421,2.38333,11.58333,2010
EBOLAKOUN,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,463,3.23333,12.21667,2010
YENAN,DJEREM,TABATI,ADAMAOUA,11554,0,6.38954,12.37483,2010
SAKOUDE,MAYO-BANYO,BANYO,ADAMAOUA,13212,2959,6.91667,11.7,2010
ETALA,KUPE-MANENGUBA,NGUTI,SUD-OUEST,12751,927,5.1967,9.6284,2010
MAMBI,MOMO,WIDIKUM-BOFF̩,NORD-OUEST,76198,0,5.8593,9.6295,2010
FONWEN,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.368,9.8211,2010
WA,BAMBOUTOS,BATCHAM,OUEST,81593,851,5.64623,10.23103,2010
NEPIE,MIFI,BAFOUSSAM III,OUEST,86392,2722,5.49666,10.29238,2010
LEPANG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.49947,10.18409,2010
MOMO,KOUNG-KHI,BAFOUSSAM I,OUEST,84197,6544,5.44594,10.55202,2010
NJIKWOP,NGO-KETUNJIA,KOUTABA,NORD-OUEST,77892,833,5.76449,10.65037,2010
BONE,HAUT-NKAM,BAFANG,OUEST,82181,2978,5.13224,10.17532,2010
SA,MENOUA,FOKOU̩,OUEST,85434,0,5.39685,10.09614,2010
MOUGONG,BAMBOUTOS,BATCHAM,OUEST,81593,851,5.57924,10.21857,2010
NDIAMBADI,BENOUE,BIBEMI,NORD,61256,108,9.12023,13.82379,2010
TELBE,MAYO-REY,MADINGRING,NORD,64455,1340,8.6686,14.9303,2010
KOUOY DJIFITA,BENOUE,REY-BOUBA,NORD,61376,1196,9.1247,14.4179,2010
KARING,FARO,TOUROUA,NORD,62854,894,8.93333,12.85,2010
MBAGA,BENOUE,TOUROUA,NORD,61454,894,9.21667,12.96667,2010
BABANGUEL,MAYO-LOUTI,PITOA,NORD,63233,1345,9.60428,13.71349,2010
DALEHI,BENOUE,BIBEMI,NORD,61256,108,9.1235,14.2017,2010
ZALOUAYA,MAYO-REY,TOUBORO,NORD,64967,1757,7.38333,14.71667,2010
GOP,MAYO-REY,TCHOLLIR̩,NORD,64832,0,7.76667,14.15,2010
HORARE,BENOUE,REY-BOUBA,NORD,61376,1196,9.0148,14.2543,2010
MOGOZOMAY,DIAMARE,BOGO,EXTREME-NORD,41171,1990,10.76248,14.66367,2010
MASSAKI,LOGONE-ET-CHARI,KOUSS̩RI,EXTREME-NORD,42615,0,12.08315,14.98788,2010
YANGA,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,3314,10.73971,14.97654,2010
SKER,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,417,11.33114,15.02853,2010
POLGUE,MAYO-DANAY,GOBO,EXTREME-NORD,43458,2797,9.96926,15.51634,2010
GADALA,MAYO-TSANAGA,GAZAWA,EXTREME-NORD,46228,685,10.63974,14.03566,2010
MALIMALI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,510,12.37828,14.27718,2010
DJAMBOUTOU,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,3314,10.6479,14.85951,2010
ROUFIRDE,DIAMARE,MAROUA III,EXTREME-NORD,41781,3756,10.88333,14.4,2010
DJIBILOGOUA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2054,10.72381,13.79184,2010
LOGONE BIRNI,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.77934,15.10285,2010
YAMBA,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,197,4.3,12.38333,2010
MINDONG,MFOUNDI,YAOUND̩ IV,CENTRE,27242,0,3.78333,11.6,2010
MENYOUMEKOMBO,MEFOU-ET-AFAMBA,AWA̩,CENTRE,25245,0,3.96667,11.78333,2010
GOETOU,MBAM-ET-KIM,YOKO,CENTRE,24769,224,5.08333,12.08333,2010
MINGEK,MFOUNDI,LOBO,CENTRE,27259,442,3.86667,11.26667,2010
KOUMASI,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,92,3.31667,11.21667,2010
NKOMINDONG,NYONG-ET-SO,ENDOM,CENTRE,21661,380,3.48333,11.98333,2010
MINDJAM,DJEREM,TABATI,ADAMAOUA,11554,0,6.78808,12.38245,2010
HOLTFORTH,FAKO,TIKO,SUD-OUEST,11256,4868,4.065,9.357,2010
UZAMA,NDIAN,KOMBO-ABEDIMO,SUD-OUEST,16725,0,4.6798,8.5506,2010
KOKOBUMA,KUPE-MANENGUBA,KONYE,SUD-OUEST,12228,1206,5.07732,9.40142,2010
MEKAGOK,BAMBOUTOS,MBOUDA,OUEST,81756,1581,5.69154,10.32316,2010
MUFUA,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,1490,5.98236,10.39231,2010
HORE TARAM,MAYO-BANYO,BANYO,ADAMAOUA,13212,2959,6.9,11.6,2010
DJABE,VINA,MARTAP,ADAMAOUA,15396,1365,7.06667,13.18333,2010
DIBOKI BALUE,MEME,DIKOME-BALUE,SUD-OUEST,15216,0,4.7779,9.1764,2010
NGANJO,MEME,MBONGE,SUD-OUEST,15996,4734,4.57435,9.12894,2010
DJEGWE BEM,KOUNG-KHI,BAYANGAM,OUEST,84353,309,5.2868,10.44156,2010
BAJIE,MIFI,BAFOUSSAM II,OUEST,86271,10493,5.56172,10.5092,2010
FAMTOUM,KOUNG-KHI,DEMDING,OUEST,84428,0,5.30615,10.48481,2010
BEKEU,NGO-KETUNJIA,BABESSI,NORD-OUEST,77118,5839,5.9863,10.46792,2010
MAHOHI,WOURI,DOUALA V,LITTORAL,54997,46671,4.1014,9.8438,2010
MOUYOUKA I,MOUNGO,MBANGA,LITTORAL,51624,3365,4.4637,9.5676,2010
LIBOMBE,SANAGA-MARITIME,NGWEI,LITTORAL,53997,629,3.81667,10.35,2010
DEMBA I,LOM-ET-DJEREM,DIANG,EST,34647,660,4.81667,13.4,2010
BANBOTA,KADEI,MBANG,EST,33928,947,4.2,14.28333,2010
NOLA MBETEN,LOM-ET-DJEREM,DIANG,EST,34647,660,4.8,13.51667,2010
GOGOBOUA,KADEI,OULI,EST,33578,0,4.96667,14.55,2010
FONGOUAN,MENOUA,SANTCHOU,OUEST,85187,0,5.2344,9.9876,2010
SALMOA,MOUNGO,NKONGSAMBA III,LITTORAL,51938,2564,4.9207,9.8599,2010
NKOSSE,MOUNGO,MANJO,LITTORAL,51588,1587,4.8807,9.7788,2010
MAKAKAN,NKAM,NKONDJOCK,LITTORAL,52432,2264,4.81667,10.28333,2010
BENGUE TIKO,LOM-ET-DJEREM,OULI,EST,34278,0,5.06667,14.51667,2010
NABOUBOU,KADEI,ND̩L̩L̩,EST,33284,0,4.25,14.65,2010
MAKOK,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.96667,12.71667,2010
NDEINA,KADEI,BATOURI,EST,33158,1354,4.21667,14.36667,2010
DJO,KOUNG-KHI,BAHAM,OUEST,84214,691,5.34963,10.40936,2010
AWI,MOMO,WIDIKUM-BOFF̩,NORD-OUEST,76198,0,5.9925,9.676,2010
BAMESSING,NGO-KETUNJIA,TUBAH,NORD-OUEST,77113,3335,5.97848,10.36149,2010
FANG,BOYO,FONFUKA,NORD-OUEST,71339,0,6.51667,10.25,2010
MOUMEKENG,KUPE-MANENGUBA,NKONGSAMBA III,SUD-OUEST,12938,2560,4.984,9.796,2010
MANDJAP I,SANAGA-MARITIME,MASSOK,LITTORAL,53581,0,4.21667,10.58333,2010
MONBEL,KADEI,MBANG,EST,33928,947,4.03333,14.4,2010
BOMPELO,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,3308,3.48333,15.35,2010
BAREBANGE,KADEI,KENTZOU,EST,33751,0,4.36667,14.73333,2010
TOUNGRELO,KADEI,DIMAKO,EST,33439,1281,4.36667,13.53333,2010
NGOAN,OCEAN,CAMPO,SUD,93393,145,2.53333,10.05,2010
YEN,DJA-ET-LOBO,DJOUM,SUD,91262,515,2.43333,12.66667,2010
METET,NYONG-ET-SO,SANGM̩LIMA,CENTRE,21553,0,3.0,12.01667,2010
OURO BAH BARKA,BENOUE,BIBEMI,NORD,61256,108,9.08181,13.89651,2010
PERE,BENOUE,BIBEMI,NORD,61256,108,9.38225,13.79315,2010
MATALFARE,MAYO-LOUTI,GUIDER,NORD,63639,2232,10.00816,13.95965,2010
ALAME,VALLEE-DU-NTEM,EBOLOWA I,SUD,94354,1863,2.86667,10.96667,2010
BALDA,BENOUE,LAGDO,NORD,61857,265,8.51115,13.61415,2010
SABONGARI,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.94214,13.3063,2010
LANGUI-BE,BENOUE,PITOA,NORD,61233,1345,9.32533,13.6333,2010
TCHAPKA-SODJODJI,MAYO-LOUTI,GUIDER,NORD,63639,1487,9.85052,13.71245,2010
AMKODJE,DIAMARE,P̩TT̩,EXTREME-NORD,41286,0,11.03848,14.64763,2010
KOTSAMARA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,424,10.93144,13.89497,2010
GADAMAYO,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2054,10.73675,13.79909,2010
TELEKI,MAYO-LOUTI,BOURHA,NORD,63397,1527,10.16655,13.63269,2010
GUELE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,424,10.86889,13.95674,2010
MANDAIGOUM,MAYO-KANI,DZIGUILAO,EXTREME-NORD,44241,0,10.07438,14.76275,2010
NGOUMA,LOGONE-ET-CHARI,HIL̩ - ALIFA,EXTREME-NORD,42586,0,12.62555,14.30051,2010
FARCH II,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.3538,14.48104,2010
DZA MBOUKOU,DIAMARE,TOKOMB̩R̩,EXTREME-NORD,41489,0,10.80985,14.15456,2010
MANDJA,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,579,10.34014,13.78356,2010
SAK DIELE,MAYO-KANI,TOULOUM,EXTREME-NORD,44338,0,10.16667,14.78333,2010
BELA,LOGONE-ET-CHARI,KOUSS̩RI,EXTREME-NORD,42615,0,12.16667,14.73333,2010
KATCHOUNGA,DIAMARE,MERI,EXTREME-NORD,41837,2658,10.74575,14.28584,2010
DJINDI ZAMAY,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2054,10.56667,13.85,2010
EKOADJOM,MEFOU-ET-AKONO,NGOUMOU,CENTRE,26445,586,3.6,11.2,2010
BIKOTO,NYONG-ET-MFOUMOU,OLANGUINA,CENTRE,29736,0,4.01667,12.11667,2010
NGALA,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,409,3.71667,12.41667,2010
BITZOK,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,380,3.48333,12.23333,2010
OKALA,MEFOU-ET-AKONO,MVENGUE,CENTRE,26241,1287,3.2,11.01667,2010
ATING,MVILA,BIWONG-BAN̩,SUD,92243,0,3.06667,11.11667,2010
SEKO,FARO,POLI,NORD,62616,433,8.38786,13.19965,2010
NDIOU,MAYO-REY,TCHOLLIR̩,NORD,64832,0,8.03333,14.01667,2010
KONG KONG,MAYO-KANI,FIGUIL,EXTREME-NORD,44323,1351,10.04717,14.17959,2010
YET,MAYO-REY,TCHOLLIR̩,NORD,64832,0,8.28262,14.08036,2010
OURO BENDO,MAYO-LOUTI,FIGUIL,NORD,63523,1342,9.77622,13.96945,2010
BAILA,MAYO-REY,MADINGRING,NORD,64455,1340,8.58333,14.91667,2010
DALAMI,MAYO-LOUTI,GUIDER,NORD,63639,2232,9.71114,13.75663,2010
DAWAN,MAYO-REY,REY-BOUBA,NORD,64776,1196,8.77153,14.13425,2010
DAIBA,MAYO-DANAY,KALFOU,EXTREME-NORD,43829,1569,10.29532,14.99201,2010
TCHEDEME,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,424,10.78839,13.83889,2010
DIGUIRIWO,DIAMARE,MAROUA III,EXTREME-NORD,41781,3756,10.78416,14.43263,2010
HILDIGAY,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,424,10.84034,13.75558,2010
MEREM,DIAMARE,MAROUA II,EXTREME-NORD,41621,8353,10.58816,14.43218,2010
TAHAY,MAYO-KANI,MOUTOURWA,EXTREME-NORD,44982,813,10.18306,14.19701,2010
KABETOUA,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,510,12.43822,14.28525,2010
ATTRI I,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.50263,14.4179,2010
BAYANG,SANAGA-MARITIME,MESSONDO,LITTORAL,53676,1021,3.68333,10.43333,2010
LOUMA,LEKIE,OKALA,CENTRE,22651,0,4.06667,11.4,2010
MANGUEN I,MBAM-ET-KIM,NGAMB̩-TIKAR,CENTRE,24364,0,5.61667,11.93333,2010
MAKAS,NYONG-ET-KELLE,NGOG-MAPUBI,CENTRE,28341,0,3.76667,10.86667,2010
ADJAP,OCEAN,NI̩T̩,SUD,93235,0,2.81667,10.2,2010
ONGONGO,NYONG-ET-SO,AKO̩MAN,CENTRE,21226,0,3.16667,11.66667,2010
MVOMON,MVILA,EBOLOWA II,SUD,92529,1872,2.61667,11.41667,2010
NKOLASOK,NYONG-ET-SO,AKO̩MAN,CENTRE,21226,0,3.13333,11.73333,2010
TENG I,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,251,3.4,12.3,2010
GANGASAOU,VINA,NGAN'HA,ADAMAOUA,15583,0,7.56667,13.8,2010
MAKODO,DJEREM,TABATI,ADAMAOUA,11554,0,6.33333,12.61667,2010
NIASE SOUKOL,MBERE,B̩LEL,ADAMAOUA,14165,0,6.88333,14.53333,2010
BENOKUMO,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.4086,9.7335,2010
NYASSOSSO,MOUNGO,TOMBEL,LITTORAL,51297,2314,4.8277,9.6811,2010
MABONJI,MEME,KUMBA I,SUD-OUEST,15567,6085,4.566,9.1986,2010
MALOMBA,NDIAN,TOKO,SUD-OUEST,16252,121,5.124,9.1794,2010
FOKOUE,MENOUA,FOKOU̩,OUEST,85434,0,5.36736,10.12148,2010
TOUNSE,NDE,BANGANGT̩,OUEST,87191,0,5.13788,10.63346,2010
NJILAM,NOUN,NJIMOM,OUEST,88156,1637,5.78996,10.98148,2010
MESSING,MENOUA,PENKA-MICHEL,OUEST,85957,863,5.41242,10.17861,2010
KAFOKSEU,NDE,BAZOU,OUEST,87421,450,5.12578,10.46736,2010
TOULEVENG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.49016,10.13299,2010
KAROBA,BENOUE,BIBEMI,NORD,61256,108,9.05731,13.93273,2010
MOURPAY,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.98931,13.35441,2010
FILINGO,BENOUE,MAYO-HOURNA,NORD,61988,0,9.47279,13.02053,2010
NGOUROU,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.91648,13.48316,2010
BATAR,MBERE,DJOHONG,ADAMAOUA,14488,463,7.1,14.93333,2010
ALAGARNO,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2033,10.39295,14.79663,2010
MOLKOA,DIAMARE,MERI,EXTREME-NORD,41837,2658,10.80049,14.23908,2010
MARAO,MAYO-DANAY,GU̩M̩,EXTREME-NORD,43527,0,10.38333,15.25,2010
BRIDJEO,MAYO-KANI,MINDIF,EXTREME-NORD,44758,1799,10.40782,14.35027,2010
MALADI,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.47382,14.4859,2010
BOUKOUROY,MAYO-DANAY,BOGO,EXTREME-NORD,43171,1990,10.66426,14.80435,2010
KANBANG,DIAMARE,MERI,EXTREME-NORD,41837,2658,10.82794,14.21913,2010
TAKOULOUWEBE,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,485,12.48899,14.77779,2010
MONGONDO,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2054,10.60976,13.96055,2010
GALANG,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2472,10.92424,15.06303,2010
DOUDOULA,MAYO-DANAY,TCHATIBALI,EXTREME-NORD,43393,4221,10.00214,14.88506,2010
DJAMENA ABDER RAHMAN,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.91333,14.64472,2010
VEGUE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,424,10.87178,13.92929,2010
DIGUISI,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,6055,10.26667,15.33333,2010
MANAWADJI,LOGONE-ET-CHARI,HIL̩ - ALIFA,EXTREME-NORD,42586,0,12.64045,14.2786,2010
GALMA,MAYO-SAVA,WAZA,EXTREME-NORD,45943,706,11.36459,14.42554,2010
MALOUMRI,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1103,11.10208,14.03624,2010
NGOUSO,MFOUNDI,YAOUND̩ V,CENTRE,27334,0,3.9,11.56667,2010
MBANGA,NYONG-ET-KELLE,NGOG-MAPUBI,CENTRE,28341,0,3.86667,10.81667,2010
KIKI,MBAM-ET-INOUBOU,KIIKI,CENTRE,23417,1234,4.66667,11.18333,2010
NBANANGA,MEFOU-ET-AFAMBA,LEMBE YEZOUM,CENTRE,25745,197,4.31667,12.1,2010
EDOU,MEFOU-ET-AFAMBA,MENGANG,CENTRE,25973,403,3.75,11.96667,2010
NOMAYOS,MFOUNDI,YAOUND̩ III,CENTRE,27115,0,3.78333,11.43333,2010
NKOLNGET,MEFOU-ET-AFAMBA,DZENG,CENTRE,25385,315,3.65,11.91667,2010
NTOUIESONG,LEKIE,OKALA,CENTRE,22651,0,4.01667,11.35,2010
MENGEME,NYONG-ET-SO,MENGUEME,CENTRE,21824,659,3.25,11.4,2010
BONGOMGUEL,MAYO-BANYO,MAYO-DARL̩,ADAMAOUA,13421,0,6.31667,11.86667,2010
BARIWA,MAYO-BANYO,BANYO,ADAMAOUA,13212,2959,6.81838,12.04559,2010
MALIM,VINA,MARTAP,ADAMAOUA,15396,1365,7.08333,13.06667,2010
YAFOUNOU,MBERE,DJOHONG,ADAMAOUA,14488,463,6.75,14.63333,2010
MATENE,MANYU,AKWAYA,SUD-OUEST,14129,1251,6.25269,9.37251,2010
KOMBONE MISSION,MEME,KUMBA I,SUD-OUEST,15567,4056,4.606,9.3318,2010
MENKECHOUM,MIFI,FOUMBOT,OUEST,86433,2920,5.5397,10.63369,2010
PETE,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.38267,10.42136,2010
TOUDATCHUET,NDE,BAYANGAM,OUEST,87353,309,5.18601,10.5265,2010
GHANTE,MENOUA,BATCHAM,OUEST,85293,851,5.53811,10.19623,2010
BASSI,BAMBOUTOS,MBOUDA,OUEST,81756,1581,5.55167,10.30544,2010
BAMBEN,MOMO,ANDEK,NORD-OUEST,76241,0,5.8888,9.7927,2010
TINACHONG,MOMO,MBENGWI,NORD-OUEST,76726,1963,6.03636,9.87612,2010
KOAW,MENCHUM,WUM,NORD-OUEST,74481,4253,6.33333,10.06667,2010
ANGWI,MOMO,ANDEK,NORD-OUEST,76241,0,5.91,9.7834,2010
OKOROMANJANG,MOMO,BENAKUMA,NORD-OUEST,76636,0,6.2915,9.9225,2010
NGONU,MOMO,NIJKWA,NORD-OUEST,76823,0,6.07026,9.79324,2010
MONJOA,NGO-KETUNJIA,NDOP,NORD-OUEST,77987,3029,5.94976,10.43085,2010
BALOM,BAMBOUTOS,BALIKUMBAT,OUEST,81335,1481,5.83798,10.35847,2010
FOKOUM,DJEREM,TABATI,ADAMAOUA,11554,0,6.72492,12.35992,2010
YIVE-AKUMBORO,MOMO,AKWAYA,NORD-OUEST,76129,1260,6.3999,9.5537,2010
FOMANJI,LEBIALEM,WABANE,SUD-OUEST,13219,1981,5.70709,10.00447,2010
FONKE,MENOUA,MENJI,OUEST,85655,0,5.3815,9.8749,2010
ECHITAKO,MANYU,MAMFE,SUD-OUEST,14357,0,5.65,9.1546,2010
AKWA ABATIN,NDIAN,KOMBO-ITINDI,SUD-OUEST,16883,0,4.5774,8.8008,2010
AGBORKEM,MANYU,MAMFE,SUD-OUEST,14357,0,5.6334,9.2769,2010
LIKUME,NDIAN,TOKO,SUD-OUEST,16252,121,5.03333,9.16667,2010
BOA,FAKO,BAMUSSO,SUD-OUEST,11177,960,4.4279,8.9741,2010
MENGBA,NGO-KETUNJIA,KOUOPTAMO,NORD-OUEST,77794,878,5.78472,10.61356,2010
MAKOUOSOP,NOUN,MASSANGAM,OUEST,88892,1207,5.26667,11.0,2010
BATOUSSOP,BAMBOUTOS,MBOUDA,OUEST,81756,1581,5.55245,10.27914,2010
ITAYAP,NYONG-ET-KELLE,NYANON,CENTRE,28484,1021,4.21667,10.78333,2010
BOGBO,WOURI,DOUALA III,LITTORAL,54768,109513,4.0766,9.8565,2010
LOLO II,KADEI,KENTZOU,EST,33751,0,4.3,14.9,2010
KABILOUN,NYONG-ET-MFOUMOU,MESSAM̩NA,CENTRE,29521,0,3.61667,12.83333,2010
MEKEL,BOUMBA-ET-NGOKO,SALAPOUMB̩,EST,31443,0,2.81667,15.23333,2010
ALANDA,KADEI,ND̩L̩L̩,EST,33284,0,4.18333,14.68333,2010
ESSELEGUE,LOM-ET-DJEREM,DIANG,EST,34647,660,4.8,13.26667,2010
DOUMOMAMA,HAUT-NYONG,MESSAM̩NA,EST,32521,0,3.58333,13.11667,2010
LALA,MOUNGO,MANJO,LITTORAL,51588,1587,4.7948,9.7618,2010
TIKONDI,KADEI,MBANG,EST,33928,947,4.21667,14.16667,2010
BINGONGOL,HAUT-NYONG,LOMI̩,EST,32494,0,3.2,13.63333,2010
YENGA PORT GENTIL,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.35,15.35,2010
MAYO,HAUT-NKAM,BANA,OUEST,82395,1330,5.09024,10.26938,2010
NDEMBO,KADEI,NGU̩L̩BOK,EST,33465,0,4.2,13.71667,2010
EWOT,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,251,3.38333,12.43333,2010
NDAZENG,VALLEE-DU-NTEM,MA'AN,SUD,94617,264,2.5313,10.9317,2010
MELANGE I,MVILA,BIWONG-BAN̩,SUD,92243,0,3.03333,11.11667,2010
EWOT,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,251,3.38333,12.41667,2010
OKPWANG,MVILA,BIWONG-BULU,SUD,92384,592,2.85,11.56667,2010
DENGUI,BENOUE,GAROUA III,NORD,61786,1572,9.27956,13.53356,2010
NTONE,MVILA,BIWONG-BULU,SUD,92384,592,2.71667,11.5,2010
NKOLOWON,MVILA,NGOUL̩MAKONG,SUD,92336,0,2.96667,11.56667,2010
WEBAKO,FARO,TOUROUA,NORD,62854,894,8.65212,13.03535,2010
SOUKI,BENOUE,BIBEMI,NORD,61256,108,9.20417,13.74343,2010
WODA,FARO,POLI,NORD,62616,433,7.8,13.01667,2010
SARI,FARO,LAGDO,NORD,62357,265,8.44496,13.31693,2010
MANDI,MAYO-REY,MADINGRING,NORD,64455,1340,8.31406,14.99868,2010
MBA,MAYO-REY,TOUBORO,NORD,64967,1757,7.71667,15.51667,2010
