Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
DJIOMGHOUO,HAUTS-PLATEAUX,BAHAM,OUEST,83214,797,5.3529,10.39023,2015
NKOUKPA,KOUNG-KHI,BAFOUSSAM I,OUEST,84197,7541,5.42466,10.54629,2015
TORGI,FARO,LAGDO,NORD,62357,307,8.42885,13.31683,2015
OUARKLA,MAYO-REY,REY-BOUBA,NORD,64776,1387,8.9316,14.4207,2015
GALBANKI,MAYO-LOUTI,FIGUIL,NORD,63523,1556,10.05585,14.05901,2015
BIDZAR,MAYO-LOUTI,FIGUIL,NORD,63523,1556,9.9015,14.1195,2015
IOUARE,BENOUE,REY-BOUBA,NORD,61376,1387,9.1383,14.4114,2015
TARABA,MAYO-LOUTI,DEMBO,NORD,63443,361,9.89108,13.52904,2015
BADJARE,BENOUE,BIBEMI,NORD,61256,125,9.1605,13.88807,2015
YANDIA,MBERE,DJOHONG,ADAMAOUA,14488,530,7.16667,14.83333,2015
MAGADA,MAYO-KANI,MOUTOURWA,EXTREME-NORD,44982,949,10.10421,14.18456,2015
BOUNDOUM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.47597,13.91907,2015
KAFTA,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2373,10.35959,14.8114,2015
MBARMA,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1263,12.6,14.56667,2015
YAM VREKE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.87846,13.88031,2015
POLDOK,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.81242,13.88061,2015
MHUSAO,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.85695,13.92384,2015
MANGAFE ABA FADI,MAYO-SAVA,MORA,EXTREME-NORD,45467,4122,10.9862,14.3536,2015
NGOUNGOUM,MEFOU-ET-AKONO,NGOUMOU,CENTRE,26445,681,3.6,11.21667,2015
NDANI,MBAM-ET-KIM,YOKO,CENTRE,24769,260,5.15,12.1,2015
ABAM,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,475,4.03333,12.26667,2015
NDOKBOU II,MBAM-ET-INOUBOU,NDIKINIM̩KI,CENTRE,23786,0,4.66667,10.6,2015
GANKOUMBOL,MBERE,MEIGANGA,ADAMAOUA,14646,2120,6.26667,14.36667,2015
TAPARE PETE,MAYO-BANYO,MAYO-DARL̩,ADAMAOUA,13421,0,6.27346,12.04161,2015
OKERIKA,MOMO,AKWAYA,NORD-OUEST,76129,1460,6.4269,9.53608,2015
DIPUNDU,NDIAN,TOKO,SUD-OUEST,16252,139,5.0812,9.2151,2015
POU'OLOUM,MIFI,FOUMBOT,OUEST,86433,3365,5.53894,10.68755,2015
LENG,BAMBOUTOS,BABADJOU,OUEST,81138,1201,5.68545,10.21959,2015
METSI,MENOUA,NKONG-ZEM,OUEST,85824,0,5.51178,10.08803,2015
AJUNG,BOYO,FUNDONG,NORD-OUEST,71425,6299,6.31667,10.41667,2015
BAFUT,MEZAM,BAFUT,NORD-OUEST,75149,7963,6.08333,10.1,2015
TUMBU,MENCHUM,FURU-AWA,NORD-OUEST,74377,1763,6.9,10.2,2015
EWANGABI,MOMO,WIDIKUM-BOFF̩,NORD-OUEST,76198,0,5.88333,9.68333,2015
GBABIRI,MBERE,DJOHONG,ADAMAOUA,14488,530,7.074,15.0867,2015
BONANGA,DJEREM,NGAOUNDAL,ADAMAOUA,11461,2700,6.28423,12.86108,2015
DENGIN,MBERE,MEIGANGA,ADAMAOUA,14646,2120,6.33333,14.33333,2015
AMEBESHU,MANYU,WIDIKUM-BOFF̩,SUD-OUEST,14698,0,5.89554,9.55979,2015
TOUGO MPOU,HAUTS-PLATEAUX,BAYANGAM,OUEST,83753,356,5.26379,10.42944,2015
NKOUKA,NDE,MASSANGAM,OUEST,87792,1392,5.25337,10.83062,2015
FAMLENG,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.39248,10.41577,2015
FONKOUANKEM,HAUT-NKAM,K̩KEM,OUEST,82959,0,5.16554,10.09884,2015
MANDA,BUI,MAGBA,NORD-OUEST,72458,3171,6.15,11.2,2015
BADIENTON,MIFI,BAFOUSSAM III,OUEST,86392,3137,5.55107,10.36662,2015
NDUN,BUI,NKUM,NORD-OUEST,72926,33311,6.28333,10.75,2015
JOGORU,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,1726,5.86902,10.42038,2015
BOSA,MOMO,BALI,NORD-OUEST,76433,1838,5.93229,9.98034,2015
DICHE II,MOMO,BATIBO,NORD-OUEST,76579,1685,5.8284,9.7769,2015
BONGONE,LOM-ET-DJEREM,NGOURA,EST,34148,1826,5.15,14.26667,2015
GOUEKONG,LOM-ET-DJEREM,DIANG,EST,34647,757,4.56667,13.5,2015
NGOURA,KADEI,NGOURA,EST,33348,1826,4.87427,14.24369,2015
DOYO,LOM-ET-DJEREM,B̩TAR̩-OYA,EST,34542,0,5.73333,13.75,2015
BILA,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,821,4.48333,13.05,2015
BONA SEDI,WOURI,DIBOMBARI,LITTORAL,54356,709,4.18333,9.68333,2015
MEKAMBA,MVILA,MENGUEME,SUD,92924,739,3.13333,11.33333,2015
MBAKEP,NOUN,KOUTABA,OUEST,88592,957,5.6861,10.76257,2015
ZINTIA,BAMBOUTOS,BATCHAM,OUEST,81593,981,5.58669,10.21723,2015
TCHISSAP,BAMBOUTOS,GALIM,OUEST,81677,1466,5.68201,10.40949,2015
BALE,HAUT-NKAM,FOKOU̩,OUEST,82834,0,5.25633,10.0862,2015
FOMKE,HAUT-NKAM,BAFANG,OUEST,82181,3432,5.14947,10.1338,2015
TOULETENG,MENOUA,BATCHAM,OUEST,85293,981,5.50938,10.20883,2015
LIO,MENOUA,PENKA-MICHEL,OUEST,85957,994,5.44949,10.16372,2015
TOKO,BAMBOUTOS,BALIKUMBAT,OUEST,81335,1707,5.84921,10.3255,2015
NKANNYE,MENCHUM,FURU-AWA,NORD-OUEST,74377,1763,6.66667,10.25,2015
NSHIELU,MEZAM,BAMENDA I,NORD-OUEST,75374,0,5.85595,10.21762,2015
MANSWEN NJA,NOUN,MASSANGAM,OUEST,88892,1392,5.42974,10.84533,2015
BALANGOE,HAUT-NKAM,BANA,OUEST,82395,1532,5.10594,10.35424,2015
POUZANG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.52808,10.1253,2015
MANKOUAT,KUPE-MANENGUBA,M̩LONG,SUD-OUEST,12648,0,5.13981,9.86619,2015
MAYEN,WOURI,BONAL̩A,LITTORAL,54115,0,4.2844,9.6423,2015
MBOA,MBERE,B̩TAR̩-OYA,ADAMAOUA,14242,0,5.88333,14.03333,2015
KEK,NYONG-ET-MFOUMOU,ANGOSSAS,CENTRE,29449,0,4.1,13.06667,2015
MBOSILYIN,KADEI,MBANG,EST,33928,1086,4.06667,14.43333,2015
BIPINDI,OCEAN,BIPINDI,SUD,93259,1219,3.07791,10.40907,2015
EVINDISI,MVILA,MVANGAN,SUD,92112,480,2.43333,11.68333,2015
MINKAN,MVILA,EBOLOWA I,SUD,92454,2126,3.01667,10.91667,2015
EBIMIMBANG,OCEAN,BIPINDI,SUD,93259,1219,3.05,10.48333,2015
MANAWASSI,BENOUE,NGONG,NORD,61167,0,8.99931,13.5198,2015
EFOULAN,DJA-ET-LOBO,DJOUM,SUD,91262,588,2.65,12.76667,2015
MEYOS-MELA,DJA-ET-LOBO,DJOUM,SUD,91262,588,2.71667,12.95,2015
OBEM,MVILA,BIWONG-BULU,SUD,92384,675,2.7,11.51667,2015
BINDOM,DJA-ET-LOBO,MINTOM,SUD,91519,500,2.68333,13.23333,2015
DEMBARE,BENOUE,LAGDO,NORD,61857,307,8.547,13.52339,2015
NOUMSE,FARO,POLI,NORD,62616,501,8.58044,13.06115,2015
MBONOU LANIA,MAYO-REY,DJOHONG,NORD,64288,545,7.2198,15.0525,2015
GOROM,MAYO-LOUTI,GUIDER,NORD,63639,2588,10.05213,13.84213,2015
OURO BOUBARE,DIAMARE,P̩TT̩,EXTREME-NORD,41286,0,10.89933,14.61487,2015
MATFAIRE,DIAMARE,MAROUA III,EXTREME-NORD,41781,4383,10.74174,14.44271,2015
OURO KAOUSSADIO,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,452,10.37993,13.91509,2015
DJIDJOMA,MAYO-KANI,KA̩L̩,EXTREME-NORD,44588,0,10.07752,14.43323,2015
OUDAHAY,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.79027,13.81319,2015
MANDAKA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.74051,13.83989,2015
MBISE,MAYO-SAVA,TOKOMB̩R̩,EXTREME-NORD,45889,0,10.83307,14.13188,2015
HOUMZOU,MAYO-TSANAGA,MOGOD̩,EXTREME-NORD,46586,0,10.67106,13.63751,2015
LOUGUERE-DAWAY,MAYO-LOUTI,MOUTOURWA,NORD,63982,938,10.11305,14.06982,2015
MERA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.56667,14.61667,2015
DOUGMACHI,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1263,12.81126,14.54924,2015
GORDJO,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.20417,14.83176,2015
SOUKONGO,DIAMARE,MAROUA III,EXTREME-NORD,41781,4383,10.8734,14.40617,2015
GADAMAYA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.93162,13.91194,2015
NKOLBA,MEFOU-ET-AFAMBA,AWA̩,CENTRE,25245,0,3.98333,11.76667,2015
NLONGZOK,LEKIE,EBEBDA,CENTRE,22482,1046,4.38333,11.31667,2015
NKOLAFAMBA,MEFOU-ET-AFAMBA,SOA,CENTRE,25448,1450,4.01667,11.63333,2015
NDING,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,612,4.61667,12.65,2015
ATOA,HAUTE-SANAGA,AYOS,CENTRE,21174,589,4.28333,12.66667,2015
NKOLBEBE,MEFOU-ET-AFAMBA,DZENG,CENTRE,25385,367,3.76667,11.95,2015
MBARE,MBAM-ET-KIM,YOKO,CENTRE,24769,260,5.4,12.31667,2015
AKOMNYADA II,NYONG-ET-SO,MBALMAYO,CENTRE,21774,3532,3.55,11.55,2015
OKOK,LEKIE,EVODOULA,CENTRE,22785,870,4.13333,11.25,2015
ETO,MBAM-ET-KIM,YOKO,CENTRE,24769,260,5.11667,12.03333,2015
YAM,VALLEE-DU-NTEM,KY̩-OSSI,SUD,94583,0,2.35,11.26667,2015
ALOP,DJA-ET-LOBO,DJOUM,SUD,91262,588,2.71667,13.05,2015
BALKOSSA,FARO,B̩KA,NORD,62173,0,8.48333,12.43333,2015
GERI,FARO,POLI,NORD,62616,501,8.15155,13.30491,2015
BENOU,MAYO-REY,DJOHONG,NORD,64288,545,7.23333,14.9,2015
TCHAMBA,FARO,B̩KA,NORD,62173,0,8.62821,12.80126,2015
MADINGRINN,MAYO-REY,MADINGRING,NORD,64455,1553,8.45586,15.00708,2015
DOUBBEL,DIAMARE,MAROUA III,EXTREME-NORD,41781,4383,10.82236,14.47794,2015
GOUZOUBOULAM,DIAMARE,BOGO,EXTREME-NORD,41171,2322,10.77255,14.71334,2015
AOUAZ,MAYO-SAVA,SOUL̬D̩-ROUA,EXTREME-NORD,45773,0,10.78327,13.99122,2015
DJARENGOL,DIAMARE,MAROUA I,EXTREME-NORD,41526,9013,10.57436,14.29886,2015
JBBA GOMA,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,753,10.30795,14.02354,2015
VOUYAK,MAYO-SAVA,KOZA,EXTREME-NORD,45214,495,10.88176,13.9111,2015
BLANGAFE,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,595,12.40248,14.30561,2015
BEDER,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1263,12.64908,14.63869,2015
MASSILAL ER,LOGONE-ET-CHARI,KOUSS̩RI,EXTREME-NORD,42615,0,12.12146,14.91174,2015
FOFTOUROU,DIAMARE,MAROUA III,EXTREME-NORD,41781,4383,10.84785,14.36868,2015
GOLLALA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.5104,14.47281,2015
MADAMA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2397,10.7204,13.79664,2015
OMING,MBAM-ET-INOUBOU,KIIKI,CENTRE,23417,1435,4.7,11.08333,2015
AKOUA,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,475,3.75,12.41667,2015
NSAZOMO,MFOUNDI,YAOUND̩ IV,CENTRE,27242,0,3.81667,11.58333,2015
BINGELA II,MEFOU-ET-AKONO,MBANKOMO,CENTRE,26992,997,3.73333,11.36667,2015
INDOUM,LEKIE,EBEBDA,CENTRE,22482,1046,4.3,11.38333,2015
EKOMBO,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,229,4.3,12.3,2015
YANGBEN,MBAM-ET-INOUBOU,BOKITO,CENTRE,23263,3395,4.43333,11.06667,2015
EZEZANG,LEKIE,ELIG-MFOMO,CENTRE,22641,744,4.26667,11.38333,2015
BITSOKMAM,MVILA,NGOUL̩MAKONG,SUD,92336,0,3.05,11.51667,2015
NKOLESSE,MVILA,SANGM̩LIMA,SUD,92453,0,2.96667,11.75,2015
SADONIAKO,VINA,B̩LEL,ADAMAOUA,15165,0,7.13333,14.03333,2015
BANGANG,LEBIALEM,ALOU,SUD-OUEST,13173,4866,5.6061,9.8876,2015
NDOI II,NDIAN,TOKO,SUD-OUEST,16252,139,5.08109,9.17074,2015
TEMBE,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.5101,9.63811,2015
MOISANJA,NDIAN,TOKO,SUD-OUEST,16252,139,5.0791,9.2506,2015
MAGBA,NOUN,MAGBA,OUEST,88658,3135,5.95,11.21667,2015
NKOUMANGBA,NGO-KETUNJIA,KOUOPTAMO,NORD-OUEST,77794,1017,5.78615,10.62955,2015
NKOUPAMENKE,NOUN,KOUTABA,OUEST,88592,957,5.7338,10.74426,2015
BANCOUPEN,NGO-KETUNJIA,BANGOURAIN,NORD-OUEST,77369,1298,5.86667,10.66667,2015
NKOUTOU NGWEN,NOUN,BANGOURAIN,OUEST,88169,1285,5.88653,10.76115,2015
BEGUIEKO,BAMBOUTOS,GALIM,OUEST,81677,1466,5.75601,10.31274,2015
FOPWANGA,HAUT-NKAM,BAKOU,OUEST,82277,523,5.00559,10.17034,2015
BADESSI,MAYO-LOUTI,BIBEMI,NORD,63256,125,9.4301,14.1704,2015
LOUGUEREO,MAYO-LOUTI,DEMBO,NORD,63443,361,9.76938,13.55129,2015
DOLLE,FARO,B̩KA,NORD,62173,0,8.6,12.91667,2015
KOTI MANGA,FARO,MB̩,NORD,62446,0,8.16289,13.50954,2015
MAYO BANGAY,BENOUE,PITOA,NORD,61233,1559,9.50532,13.72011,2015
BILE,BENOUE,GAROUA I,NORD,61565,11168,9.30379,13.34824,2015
OURO LABARE,BENOUE,BIBEMI,NORD,61256,125,9.40183,13.83373,2015
GLAMBAR,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.11606,13.70782,2015
DIHOUL,MAYO-REY,TOUBORO,NORD,64967,2037,7.75,15.1,2015
SOKOY,MAYO-KANI,KA̩L̩,EXTREME-NORD,44588,0,10.0206,14.48124,2015
MINDIO,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2099,10.33802,14.44255,2015
OURO ZANGA,DIAMARE,BOGO,EXTREME-NORD,41171,2322,10.83192,14.65835,2015
SHOUGOULE,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.78779,13.75928,2015
GOGOM,DIAMARE,BOGO,EXTREME-NORD,41171,2322,10.82496,14.7915,2015
AYOURI,MAYO-SAVA,MORA,EXTREME-NORD,45467,4122,11.10153,14.40416,2015
GADABAK,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.80377,13.85437,2015
ZOUZOUI,MAYO-KANI,MOUTOURWA,EXTREME-NORD,44982,949,10.33574,14.29403,2015
SONGMPEK,NYONG-ET-KELLE,NGOG-MAPUBI,CENTRE,28341,0,3.85,10.88333,2015
NTOUN,MFOUNDI,YAOUND̩ III,CENTRE,27115,0,3.73333,11.5,2015
YORRO,MBAM-ET-INOUBOU,BOKITO,CENTRE,23263,3395,4.53333,11.11667,2015
ZALOM,NYONG-ET-SO,NKOL-M̩TET,CENTRE,21426,0,3.5,11.78333,2015
OMVAN,MFOUNDI,NKOLAFAMBA,CENTRE,27559,500,3.83333,11.68333,2015
MASSAMPO,VINA,NYAMBAKA,ADAMAOUA,15118,4476,7.03333,13.7,2015
MANN,VINA,MB̩,ADAMAOUA,15446,0,7.68333,13.46667,2015
WAK,VINA,MB̩,ADAMAOUA,15446,0,7.7,13.55,2015
MAYO BADJI,MBERE,B̩LEL,ADAMAOUA,14165,0,6.86667,14.4,2015
BABA,MEME,MBONGE,SUD-OUEST,15996,5450,4.5051,9.1335,2015
PINYIN,LEBIALEM,WABANE,SUD-OUEST,13219,2280,5.71667,9.98333,2015
NDOR,MEME,KONYE,SUD-OUEST,15428,1389,4.88333,9.43333,2015
MADALE,FAKO,IDENAU,SUD-OUEST,11446,0,4.29078,8.91774,2015
NDIRI,MOMO,AKWAYA,NORD-OUEST,76129,1460,6.39859,9.46821,2015
MBIO,MANYU,TINTO,SUD-OUEST,14468,0,5.6111,9.525,2015
FOREKE DSCHANG,MENOUA,DSCHANG,OUEST,85334,2195,5.43571,10.05494,2015
TCHUEFI,MENOUA,PENKA-MICHEL,OUEST,85957,994,5.48704,10.20476,2015
BALAATCHUET,MIFI,BAFOUSSAM II,OUEST,86271,12092,5.56136,10.3843,2015
MAMBIM,MEZAM,SANTA,NORD-OUEST,75857,3358,5.79972,10.05855,2015
TUDIG,MOMO,MBENGWI,NORD-OUEST,76726,2274,5.9769,9.9521,2015
MANGOULE,WOURI,DIBAMBA,LITTORAL,54268,966,4.1496,9.9568,2015
KELING,LEKIE,NYANON,CENTRE,22484,1188,4.26667,11.01667,2015
ETALOMBO,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,190,3.50806,9.69417,2015
NDOKBELE,NKAM,YABASSI,LITTORAL,52582,384,4.4434,9.9804,2015
ETOBA-BIBONGO,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,190,3.66778,9.63972,2015
MASSOUMBOU CARREFOUR,WOURI,DOUALA V,LITTORAL,54997,35994,4.1249,9.8301,2015
NDOH I,MEME,MBANGA,SUD-OUEST,15824,3867,4.4752,9.5446,2015
DYELELONG,HAUT-NYONG,MINDOUROU,EST,32782,0,3.88333,13.78333,2015
LENG TOMBO,NYONG-ET-MFOUMOU,KOBDOMBO,CENTRE,29111,0,4.03333,12.75,2015
EKAK,HAUTE-SANAGA,DIANG,CENTRE,21347,775,4.85,13.21667,2015
GAOUNDAMJI-DOUROU,VINA,B̩LEL,ADAMAOUA,15165,0,7.21667,14.16667,2015
LA WAN,MBERE,MEIGANGA,ADAMAOUA,14646,2120,6.35,14.73333,2015
OUAK,VINA,MB̩,ADAMAOUA,15446,0,7.71667,13.5,2015
MENGEME,DJEREM,TABATI,ADAMAOUA,11554,0,6.41327,12.55764,2015
GAMBOL,VINA,NYAMBAKA,ADAMAOUA,15118,4476,7.05,13.6,2015
SAXENHOF,FAKO,BUEA,SUD-OUEST,11235,7082,4.0982,9.2172,2015
AYUKABA,MANYU,MAMFE,SUD-OUEST,14357,0,5.8922,9.16822,2015
BEKOLI,MEME,KONYE,SUD-OUEST,15428,1389,4.8551,9.3577,2015
BAI KUKE,MEME,MBONGE,SUD-OUEST,15996,5450,4.4589,9.1449,2015
MUKONJE,MEME,MOMBO,SUD-OUEST,15164,458,4.5776,9.5067,2015
KEMBONG,MANYU,MAMFE,SUD-OUEST,14357,0,5.62957,9.23445,2015
NGANG,BAMBOUTOS,BATCHAM,OUEST,81593,981,5.56747,10.17435,2015
BATOULA II,BAMBOUTOS,MBOUDA,OUEST,81756,1822,5.57214,10.3064,2015
SAPSI,MIFI,BAFOUSSAM I,OUEST,86197,7541,5.52354,10.53128,2015
NKOUN NTEN,MIFI,KOUOPTAMO,OUEST,86694,1008,5.65007,10.55394,2015
NDENNDA,MIFI,PETE-BANDJOUN,OUEST,86191,0,5.45222,10.44339,2015
MAKELOUM,MIFI,KOUOPTAMO,OUEST,86694,1008,5.62483,10.50193,2015
AZIZIA,MENOUA,FOKOU̩,OUEST,85434,0,5.41425,10.12448,2015
TCHIE,HAUTS-PLATEAUX,BAHAM,OUEST,83214,797,5.3425,10.36214,2015
NKOUTENKE,NOUN,FOUMBAN,OUEST,88358,1532,5.65754,10.81709,2015
ANYENE,LEBIALEM,BALI,SUD-OUEST,13333,1814,5.79284,10.02094,2015
GWOFON,MOMO,BATIBO,NORD-OUEST,76579,1685,5.9112,9.92,2015
KOMONE,BAMBOUTOS,BALIKUMBAT,OUEST,81335,1707,5.84164,10.35217,2015
DJA',KOUNG-KHI,BAYANGAM,OUEST,84353,356,5.30718,10.46168,2015
LONGTOKA,NKAM,YABASSI,LITTORAL,52582,384,4.4884,9.9746,2015
NKANG,KUPE-MANENGUBA,MENJI,SUD-OUEST,12555,0,5.3003,9.7963,2015
NDIONG,MOUNGO,NKONGSAMBA III,LITTORAL,51938,2967,4.93333,9.83333,2015
BELEMBE,KADEI,ND̩L̩L̩,EST,33284,0,4.11667,14.86667,2015
MASIEMBO,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,3791,3.46667,15.41667,2015
MBESELEBOT,KADEI,MBANG,EST,33928,1086,4.01667,14.01667,2015
NSANA,VALLEE-DU-NTEM,KY̩-OSSI,SUD,94583,0,2.26667,11.26667,2015
BIBOULEMAM,MVILA,MVANGAN,SUD,92112,480,2.7,11.78333,2015
ABOULOU,DJA-ET-LOBO,MVANGAN,SUD,91612,480,2.3,12.05,2015
AVEBE,MVILA,SANGM̩LIMA,SUD,92453,0,2.93333,12.0,2015
FENDA,OCEAN,AKOM II,SUD,93141,645,2.8,10.4,2015
BOROMI,MAYO-REY,REY-BOUBA,NORD,64776,1387,8.6438,14.1983,2015
NANAMI,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.38521,14.43826,2015
MEWE,DIAMARE,MERI,EXTREME-NORD,41837,3101,10.68178,14.14965,2015
MOULADOK,LOGONE-ET-CHARI,KOUSS̩RI,EXTREME-NORD,42615,0,12.05995,14.82922,2015
DJEBRILI,MAYO-SAVA,MOZOGO,EXTREME-NORD,45552,0,11.08919,13.85365,2015
TSI,LOGONE-ET-CHARI,WAZA,EXTREME-NORD,42943,824,11.53472,14.90972,2015
DAMROU,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.71219,15.05836,2015
TCHEBELE,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.82459,13.70152,2015
OUDO KODJI,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,1792,10.36781,13.61426,2015
NKOLMESING I,MFOUNDI,YAOUND̩ III,CENTRE,27115,0,3.73333,11.46667,2015
LATIE,HAUTE-SANAGA,NKOTENG,CENTRE,21489,404,4.56667,12.18333,2015
WALL,HAUTE-SANAGA,MINTA,CENTRE,21192,577,4.78333,13.06667,2015
BIYEBE,NYONG-ET-SO,DZENG,CENTRE,21585,367,3.58333,11.8,2015
NKONG BONE,MVILA,MENGONG,SUD,92859,617,2.93333,11.38333,2015
AKOM,OCEAN,NI̩T̩,SUD,93235,0,2.61667,10.06667,2015
BIMBIONG,VALLEE-DU-NTEM,MA'AN,SUD,94617,301,2.31667,10.6,2015
KOLI,BENOUE,BIBEMI,NORD,61256,125,9.2711,14.1545,2015
TSAKOUM,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.94432,13.32362,2015
GAZAWA,DIAMARE,GAZAWA,EXTREME-NORD,41328,800,10.53084,14.14043,2015
GOUFKA,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,7066,10.18333,15.25,2015
PLAONG,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,1792,10.25596,13.65395,2015
TREBOULO,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,566,12.54226,14.71022,2015
GAMBAROU,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.48753,14.44501,2015
VOUZOUK,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.8513,13.72163,2015
BABAYE,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,7066,10.16667,15.21667,2015
DJAMENA ISSA,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.93111,14.64,2015
DJELLE,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,495,10.82913,13.88824,2015
DABANANDOU,DIAMARE,MAROUA III,EXTREME-NORD,41781,4383,10.80166,14.39857,2015
WAHAROU,MAYO-KANI,MOULVOUDAYE,EXTREME-NORD,44852,2373,10.28745,14.70785,2015
YARO,MAYO-TSANAGA,MOZOGO,EXTREME-NORD,46752,0,10.95,13.75,2015
ZAKALIAO,DIAMARE,MAROUA II,EXTREME-NORD,41621,9748,10.65417,14.24131,2015
TOUE,LOGONE-ET-CHARI,KOUSS̩RI,EXTREME-NORD,42615,0,12.22283,14.85734,2015
BLA,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2885,10.82164,15.06032,2015
GADAMAYEL,DIAMARE,GAZAWA,EXTREME-NORD,41328,800,10.54373,14.11077,2015
NGEN,NYONG-ET-SO,AKO̩MAN,CENTRE,21226,0,3.36667,11.63333,2015
MFOMALENE,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,612,4.63333,12.55,2015
POLO II,LEKIE,ELIG-MFOMO,CENTRE,22641,744,4.28333,11.36667,2015
EFOULAN,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,475,3.91667,12.28333,2015
WALA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,612,4.8,12.18333,2015
MAN,MVILA,AMBAM,SUD,92151,1041,2.46667,11.4,2015
MEYO-MENGO,VALLEE-DU-NTEM,KY̩-OSSI,SUD,94583,0,2.26667,11.35,2015
EFOULAN,OCEAN,AKOM II,SUD,93141,645,2.78333,10.53333,2015
GOP,VINA,MB̩,ADAMAOUA,15446,0,7.68333,13.55,2015
MALIDJA,DJEREM,TABATI,ADAMAOUA,11554,0,6.56448,12.73836,2015
MANDESE,MEME,MBANGA,SUD-OUEST,15824,3867,4.3862,9.46822,2015
FOWANDO,LEBIALEM,ALOU,SUD-OUEST,13173,4866,5.5548,9.8794,2015
MADIE,NDIAN,TOKO,SUD-OUEST,16252,139,5.0122,9.2149,2015
YABEUN,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.4863,9.6279,2015
ABAT,KUPE-MANENGUBA,TOKO,SUD-OUEST,12252,139,5.37421,9.21413,2015
SANSANG,MIFI,BAFOUSSAM II,OUEST,86271,12092,5.58427,10.47084,2015
MILA,MENOUA,PENKA-MICHEL,OUEST,85957,994,5.42014,10.21217,2015
KOFONG,MENOUA,BATCHAM,OUEST,85293,981,5.57504,10.1468,2015
MBWE II,BAMBOUTOS,BATCHAM,OUEST,81593,981,5.57255,10.21838,2015
NKETLOUM,MIFI,FOUMBOT,OUEST,86433,3365,5.51876,10.68273,2015
HADERI,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.92706,13.36579,2015
