Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
ASIE,NYONG-ET-SO,NGOMEDZAP,CENTRE,21296,91,3.35,11.3,2005
NKOLEKOTKING,LEKIE,EVODOULA,CENTRE,22785,856,4.06667,11.16667,2005
NKONG,MEFOU-ET-AKONO,BIKOK,CENTRE,26249,784,3.5,11.38333,2005
KELA,LEKIE,SA'A,CENTRE,22836,1893,4.46667,11.53333,2005
SOLE,MAYO-BANYO,MAYO-DARL̩,ADAMAOUA,13421,0,6.18333,11.88333,2005
SEUTE,DJEREM,TABATI,ADAMAOUA,11554,0,6.35433,12.35387,2005
NGAOUBELA,DJEREM,TABATI,ADAMAOUA,11554,0,6.52405,12.59986,2005
SARKI HAI,FARO-ET-DEO,MAYO-BAL̩O,ADAMAOUA,12447,0,7.61667,12.15,2005
DJALINGO,FARO-ET-DEO,TIGN̬RE,ADAMAOUA,12592,0,6.96557,12.62437,2005
MUNDONGO,FAKO,MBONGE,SUD-OUEST,11996,5458,4.4056,9.1297,2005
LOWE,NDIAN,TOKO,SUD-OUEST,16252,139,5.1222,9.1216,2005
LOBE VILLAGE,MEME,EKONDO-TITI,SUD-OUEST,15318,2979,4.5893,9.0425,2005
EKPOR,LEBIALEM,TINTO,SUD-OUEST,13168,0,5.6277,9.7881,2005
ITERI,NDIAN,DIKOME-BALUE,SUD-OUEST,16216,0,4.8999,9.1079,2005
LINGAN,MENOUA,DSCHANG,OUEST,85334,2195,5.48135,10.03006,2005
NJUBA,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,949,5.40893,10.32968,2005
CHOUPLANG,HAUTS-PLATEAUX,BANGOU,OUEST,83512,693,5.17186,10.40958,2005
GARAP,NGO-KETUNJIA,BANGOURAIN,NORD-OUEST,77369,1282,5.87273,10.67521,2005
AGHONG I,LEBIALEM,FONGO-TONGO,SUD-OUEST,13663,0,5.57348,10.07012,2005
METCHOU,MENOUA,PENKA-MICHEL,OUEST,85957,994,5.44291,10.21566,2005
KANDJE,DJEREM,TABATI,ADAMAOUA,11554,0,6.59703,12.87916,2005
NGATI,DJEREM,TABATI,ADAMAOUA,11554,0,6.52362,12.63484,2005
MALOUM GOURA,MAYO-BANYO,BANYO,ADAMAOUA,13212,3422,6.83866,12.11521,2005
AYUKABA,MANYU,WIDIKUM-BOFF̩,SUD-OUEST,14698,0,5.8772,9.6022,2005
BELLUA,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.482,9.8896,2005
NJANGASSA I,FAKO,BAMUSSO,SUD-OUEST,11177,1106,4.3302,8.9247,2005
MUNDAME,FAKO,MUYUKA,SUD-OUEST,11117,4604,4.2535,9.313,2005
MOKOKO,MEME,BAMUSSO,SUD-OUEST,15177,1106,4.5429,9.0443,2005
MOUTCHA,KOUNG-KHI,DEMDING,OUEST,84428,0,5.29777,10.49838,2005
ZENGTO,MENOUA,NKONG-ZEM,OUEST,85824,0,5.45974,10.15143,2005
TOGHEU,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,949,5.36619,10.34879,2005
BENDON,NGO-KETUNJIA,KOUOPTAMO,NORD-OUEST,77794,1007,5.75149,10.53468,2005
BONEKOULE,MOUNGO,YABASSI,LITTORAL,51382,381,4.333,9.8512,2005
KONDJOK,WOURI,DOUALA III,LITTORAL,54768,62984,4.0504,9.8631,2005
TEMBE NKOL,BOUMBA-ET-NGOKO,SALAPOUMB̩,EST,31443,0,2.78333,15.25,2005
MPAN,HAUT-NYONG,MESSAM̩NA,EST,32521,0,3.55,13.0,2005
TOMBI,LEKIE,NGUIBASSAL,CENTRE,22249,4375,4.15,11.03333,2005
TOUNANG,KOUNG-KHI,BAYANGAM,OUEST,84353,357,5.26831,10.46947,2005
BAKOUINI,HAUT-NKAM,BAKOU,OUEST,82277,523,5.00675,10.16253,2005
TSINKOP,MENOUA,DSCHANG,OUEST,85334,2195,5.45452,10.0579,2005
MBENZATE,BAMBOUTOS,GALIM,OUEST,81677,1466,5.69574,10.46681,2005
NTEKEZON,NGO-KETUNJIA,TUBAH,NORD-OUEST,77113,3818,5.96285,10.32879,2005
BAMEKOUPERE,BAMBOUTOS,MBOUDA,OUEST,81756,1821,5.67107,10.27285,2005
NDOKTOUNA,NKAM,NKONDJOCK,LITTORAL,52432,2604,4.63333,10.23333,2005
BOKULANG,WOURI,TIKO,LITTORAL,54356,5563,4.1051,9.489,2005
ANBANGA,KADEI,BATOURI,EST,33158,1564,4.43333,14.5,2005
BOMBA,LOM-ET-DJEREM,NGOURA,EST,34148,1841,4.95,13.96667,2005
LILA,KADEI,MBANG,EST,33928,1094,4.13333,14.46667,2005
GBABELE I,KADEI,BATOURI,EST,33158,1564,4.4,14.65,2005
OVENG,VALLEE-DU-NTEM,AMBAM,SUD,94151,1058,2.53333,10.98333,2005
AKAM,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,287,3.4,12.51667,2005
ZINGUI,VALLEE-DU-NTEM,EBOLOWA I,SUD,94354,1082,2.81667,10.96667,2005
AYEE,VALLEE-DU-NTEM,KY̩-OSSI,SUD,94583,0,2.18333,11.3,2005
BEBAE,MVILA,EBOLOWA II,SUD,92529,1086,2.75,11.1,2005
AKOM,DJA-ET-LOBO,DJOUM,SUD,91262,599,2.66667,12.71667,2005
TCHINKOLA LESDI,FARO,B̩KA,NORD,62173,0,8.50854,12.48537,2005
KYE OSSI,VALLEE-DU-NTEM,KY̩-OSSI,SUD,94583,0,2.17383,11.33703,2005
NGOBOO,MVILA,MENGONG,SUD,92859,628,2.96667,11.33333,2005
OYAK,MVILA,NGOUL̩MAKONG,SUD,92336,0,3.08333,11.45,2005
LAGBA,FARO,LAGDO,NORD,62357,173,8.41667,13.58333,2005
OUARLA,MAYO-REY,REY-BOUBA,NORD,64776,1367,8.9808,14.509,2005
MAYEL DANEYEL,MAYO-LOUTI,BIBEMI,NORD,63256,123,9.4098,14.1553,2005
DJOUNDI,BENOUE,REY-BOUBA,NORD,61376,1367,9.1545,14.2789,2005
SAKJE,FARO,TCHOLLIR̩,NORD,62732,0,8.26607,13.65341,2005
GACHIRE,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.91721,13.30538,2005
MEZAOGOLOUM,MAYO-LOUTI,MOUTOURWA,NORD,63982,923,10.2332,14.07819,2005
LDAKATAK,DIAMARE,MERI,EXTREME-NORD,41837,3017,10.7587,14.16456,2005
TCHILGUI,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.6308,13.93866,2005
WAILA,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,1811,10.15194,14.73251,2005
TANKIROU,DIAMARE,DARGALA,EXTREME-NORD,41219,825,10.62568,14.56208,2005
GOUALA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,481,10.88714,13.84554,2005
OUGAYO,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.49695,14.58075,2005
GADAKARAL,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,3761,10.59496,14.85297,2005
MOULOUANG,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,550,12.44261,14.87283,2005
OURO PAY,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,657,10.38333,13.9,2005
LON,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.57318,13.78894,2005
EKEKAM,NYONG-ET-SO,NKOL-M̩TET,CENTRE,21426,0,3.38333,11.8,2005
EVOM,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,117,3.98333,12.21667,2005
FALASI,NYONG-ET-SO,AKO̩MAN,CENTRE,21226,0,3.25,11.5,2005
NKOLNSALA,MFOUNDI,MFOU,CENTRE,27492,1264,3.66667,11.61667,2005
MFEM,DJA-ET-LOBO,DJOUM,SUD,91262,599,2.53333,12.66667,2005
VOUE,MAYO-REY,TOUBORO,NORD,64967,2005,7.658,15.0958,2005
KALBINGTO,FARO,POLI,NORD,62616,496,8.32348,13.31519,2005
GOMBO,FARO,POLI,NORD,62616,496,8.509,13.11212,2005
LADE GORE,BENOUE,BIBEMI,NORD,61256,123,9.27385,13.85238,2005
BAYLARA,MAYO-REY,TOUBORO,NORD,64967,2005,7.7771,15.2568,2005
LAMBA POLI,BENOUE,LAGDO,NORD,61857,173,8.53352,13.52923,2005
GOUARANG,MAYO-DANAY,GU̩M̩,EXTREME-NORD,43527,0,10.40302,14.98481,2005
TWAM-PRAM,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.58361,14.81832,2005
GAZOWAL,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,657,10.34835,13.73818,2005
BABADOUM,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,472,11.32833,14.97665,2005
BAZOUDA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.81577,13.83515,2005
HOURA,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2805,10.90832,14.85957,2005
KEDAOULA,MAYO-SAVA,SOUL̬D̩-ROUA,EXTREME-NORD,45773,0,10.87298,14.0001,2005
GONOZO,MAYO-LOUTI,HINA,NORD,63775,657,10.22544,13.95613,2005
DROULDO,MAYO-SAVA,SOUL̬D̩-ROUA,EXTREME-NORD,45773,0,10.84685,14.00445,2005
MASSA,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2805,11.01542,14.92179,2005
TOROK,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,1811,10.04865,14.55403,2005
BANGA,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2238,10.4434,14.87634,2005
AYENE,MEFOU-ET-AFAMBA,OLANGUINA,CENTRE,25336,0,3.9,11.98333,2005
ZOK,MEFOU-ET-AFAMBA,NKOLAFAMBA,CENTRE,25159,492,3.76667,11.73333,2005
MEGANG,MBAM-ET-KIM,YOKO,CENTRE,24769,256,5.5,12.38333,2005
LEKIE,LEKIE,ELIG-MFOMO,CENTRE,22641,732,4.2,11.36667,2005
NLOUDOU,LEKIE,EVODOULA,CENTRE,22785,856,4.13333,11.13333,2005
NIOMBO,HAUTE-SANAGA,NKOTENG,CENTRE,21489,384,4.5,12.25,2005
ONDOUNDOU,MEFOU-ET-AFAMBA,EDZENDOUAN,CENTRE,25474,4418,4.1,11.75,2005
KOUDANDING,LEKIE,OBALA,CENTRE,22589,3275,4.08333,11.48333,2005
MESOK I,MEFOU-ET-AKONO,MBANKOMO,CENTRE,26992,979,3.75,11.3,2005
ASOK,NYONG-ET-MFOUMOU,MEYOMESSALA,CENTRE,29642,539,3.3,12.23333,2005
DOUANES,VALLEE-DU-NTEM,KY̩-OSSI,SUD,94583,0,2.25,11.2,2005
MFOULOKOK,VALLEE-DU-NTEM,AMBAM,SUD,94151,1058,2.35,11.18333,2005
MBARANG,MBERE,MEIGANGA,ADAMAOUA,14646,2138,6.7,14.36667,2005
BAI GRASS,MEME,MBONGE,SUD-OUEST,15996,5458,4.4681,9.1967,2005
DIOMBE,NDIAN,KOMBO-ITINDI,SUD-OUEST,16883,0,4.6737,8.7303,2005
EWONDA,FAKO,BUEA,SUD-OUEST,11235,7093,4.1769,9.2547,2005
MAMBANDA,MEME,KUMBA II,SUD-OUEST,15651,5638,4.6442,9.4881,2005
BAMOUGONG,BAMBOUTOS,BATCHAM,OUEST,81593,979,5.59546,10.21463,2005
POUNGUE,HAUT-NKAM,BANWA,OUEST,82669,1165,5.13222,10.0748,2005
BABETE,BAMBOUTOS,MBOUDA,OUEST,81756,1821,5.6,10.26667,2005
NDOU'NDOU,NDE,BANGANGT̩,OUEST,87191,0,5.15494,10.56779,2005
SIGARI,FARO,POLI,NORD,62616,496,8.33944,13.18426,2005
MARI,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.0073,13.71974,2005
ZAPEALI,MAYO-LOUTI,DEMBO,NORD,63443,356,9.65,13.56667,2005
OURO NANGUE,MAYO-LOUTI,PITOA,NORD,63233,1535,9.55633,13.79809,2005
GOULA,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.03333,13.75,2005
POMLA,FARO,POLI,NORD,62616,496,8.27444,13.27749,2005
SOUKOUNGO MANDARAO,DIAMARE,MAROUA III,EXTREME-NORD,41781,1421,10.86667,14.33333,2005
GADA,DIAMARE,MERI,EXTREME-NORD,41837,3017,10.65853,14.20476,2005
LIMANI,MAYO-SAVA,MORA,EXTREME-NORD,45467,4009,11.23306,14.17111,2005
DOLE,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.5836,14.52895,2005
SAHAMATI,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,657,10.476,13.83803,2005
DANOWA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,481,10.84747,13.94211,2005
MEBAN,MEFOU-ET-AFAMBA,OLANGUINA,CENTRE,25336,0,4.03333,12.0,2005
KAYI,MBAM-ET-KIM,NGAMB̩-TIKAR,CENTRE,24364,0,5.38333,11.48333,2005
MELOUMVI,HAUTE-SANAGA,YOKO,CENTRE,21669,256,5.18333,12.46667,2005
ESI,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,117,3.8,12.3,2005
MEBASA,LEKIE,BATCHENGA,CENTRE,22164,0,4.31667,11.63333,2005
OVANGOU,MEFOU-ET-AKONO,MBALMAYO,CENTRE,26874,3475,3.6,11.53333,2005
EKOUA,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,117,3.86667,12.26667,2005
KANTALAN,VINA,NGAOUND̩R̩ I,ADAMAOUA,15774,0,7.2,13.53333,2005
PETE,MEME,KUMBA I,SUD-OUEST,15567,3508,4.5382,9.3666,2005
MBU,MANYU,AKWAYA,SUD-OUEST,14129,1442,6.0122,9.456,2005
KUMA,NDIAN,TOKO,SUD-OUEST,16252,139,5.084,9.0787,2005
TOUMBI,MENOUA,BATCHAM,OUEST,85293,979,5.52861,10.20202,2005
LETSA,MENOUA,NKONG-ZEM,OUEST,85824,0,5.49224,10.05692,2005
BISSA,DONGA-MANTUNG,MISAJE,NORD-OUEST,73352,3075,6.61667,10.55,2005
BENATOMO,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.4431,9.8943,2005
AKOJA,DONGA-MANTUNG,AKO,NORD-OUEST,73128,3768,6.73333,10.8,2005
BOUDJOU BOUDJOU,DJEREM,TABATI,ADAMAOUA,11554,0,6.5888,12.55501,2005
DARA,FARO-ET-DEO,MAYO-BAL̩O,ADAMAOUA,12447,0,7.8,12.33333,2005
GENA,FARO-ET-DEO,KONTCHA,ADAMAOUA,12235,1152,7.88333,12.58333,2005
KOMBO A JANEA,NDIAN,KOMBO-ABEDIMO,SUD-OUEST,16725,0,4.5996,8.5567,2005
ESAGUEM,MANYU,MAMFE,SUD-OUEST,14357,0,5.8567,9.2184,2005
POALA,KUPE-MANENGUBA,NKONGSAMBA III,SUD-OUEST,12938,1475,5.05029,9.81577,2005
BAVENGA,FAKO,MUYUKA,SUD-OUEST,11117,4604,4.326,9.3301,2005
BIKOKI,MEME,KONYE,SUD-OUEST,15428,1391,4.7459,9.2851,2005
PEPA,BAMBOUTOS,BATCHAM,OUEST,81593,979,5.56378,10.21403,2005
HIALA',HAUTS-PLATEAUX,BATI̩,OUEST,83674,0,5.28849,10.29181,2005
TOUDJIO,MENOUA,NKONG-ZEM,OUEST,85824,0,5.47215,10.14832,2005
NJILA',HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,949,5.41955,10.32692,2005
ABESHOM,LEBIALEM,BATIBO,SUD-OUEST,13579,1666,5.7598,9.8853,2005
KORUBE,MOMO,BATIBO,NORD-OUEST,76579,1666,5.8462,9.8368,2005
SANGALE,KADEI,ND̩L̩L̩,EST,33284,0,4.16667,14.81667,2005
MELOND,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.75,12.65,2005
MENZIONG,BOUMBA-ET-NGOKO,GARI-GOMBO,EST,31192,0,3.5,15.21667,2005
LOGOTO,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,188,3.70833,9.74444,2005
MOUNGANGUE,WOURI,DOUALA IV,LITTORAL,54839,17833,4.0276,9.5322,2005
BANG,SANAGA-MARITIME,YINGUI,LITTORAL,53249,191,4.25,10.28333,2005
SOLE,MOUNGO,LOUM,LITTORAL,51421,2046,4.6075,9.8051,2005
DJOUKOUDOUMOU,KADEI,ND̩L̩L̩,EST,33284,0,3.98333,15.06667,2005
MALEN,HAUT-NYONG,ABONG-MBANG,EST,32193,1733,3.68333,13.36667,2005
KAGAMA,KADEI,BERTOUA I,EST,33256,13038,4.46667,13.61667,2005
EBAKA,LOM-ET-DJEREM,B̩LABO,EST,34497,0,4.93333,13.31667,2005
BELITA II,KADEI,KENTZOU,EST,33751,0,4.38333,14.7,2005
BOUGOUGOU,KADEI,KENTZOU,EST,33751,0,4.35,14.8,2005
KAP,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,808,4.41667,13.01667,2005
NDOL,NKAM,YINGUI,LITTORAL,52649,191,4.55,10.4,2005
BAMESSINGOE,BAMBOUTOS,BABADJOU,OUEST,81138,1200,5.65454,10.23491,2005
MESSA,MENOUA,BATCHAM,OUEST,85293,979,5.5601,10.17144,2005
LAFOTIO,BAMBOUTOS,BATCHAM,OUEST,81593,979,5.58771,10.19272,2005
NTENGUE,MENOUA,SANTCHOU,OUEST,85187,0,5.34257,10.01059,2005
MBANKA,BAMBOUTOS,BALIKUMBAT,OUEST,81335,1706,5.85274,10.33525,2005
MAMFABOM,HAUT-NKAM,K̩KEM,OUEST,82959,0,5.19207,10.1021,2005
BANGE,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,3822,3.01667,15.11667,2005
NDENG-MINDIM,VALLEE-DU-NTEM,MA'AN,SUD,94617,305,2.28333,10.56667,2005
OTOU,OCEAN,NI̩T̩,SUD,93235,0,2.6,10.06667,2005
TALA,OCEAN,KRIBI I,SUD,93633,1488,2.56667,9.83333,2005
NDJOM,MVILA,NGOUL̩MAKONG,SUD,92336,0,3.03333,11.7,2005
DOUM,OCEAN,CAMPO,SUD,93393,169,2.36667,9.95,2005
KOUM,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,539,3.1,12.18333,2005
DOUANE,VALLEE-DU-NTEM,AMBAM,SUD,94151,1058,2.38333,11.26667,2005
AFFELE,DJA-ET-LOBO,OVENG,SUD,91725,332,2.35,12.1,2005
MVAM,MVILA,EBOLOWA II,SUD,92529,1086,2.86667,11.15,2005
MBIKILIKI,OCEAN,BIPINDI,SUD,93259,1240,3.18333,10.55,2005
TARNBAGA,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.05314,13.37893,2005
BABOUDJI,MAYO-REY,REY-BOUBA,NORD,64776,1367,8.81667,14.41667,2005
HATI,FARO,LAGDO,NORD,62357,173,8.42234,13.3909,2005
GOLOMON,MAYO-LOUTI,FIGUIL,NORD,63523,1532,9.8522,14.1026,2005
GREA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1251,11.21917,14.03595,2005
ZEBE,MAYO-DANAY,YAGOUA,EXTREME-NORD,43642,6872,10.33027,15.26845,2005
NGOUACHEBE,MAYO-TSANAGA,SOUL̬D̩-ROUA,EXTREME-NORD,46973,0,10.69222,13.9941,2005
ALMABRAKA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,550,12.43232,14.75044,2005
LOUGA MBOULI,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,1811,10.19112,14.62083,2005
GADALA,MAYO-TSANAGA,SOUL̬D̩-ROUA,EXTREME-NORD,46973,0,10.69261,13.98124,2005
MTSRAR,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,481,10.91845,13.79524,2005
DABOUKORE,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,580,12.45436,14.21592,2005
NEM BAKRI,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.22122,14.89665,2005
WANGARA II,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,580,12.40602,14.25684,2005
NKOLYA,NYONG-ET-SO,NKOL-M̩TET,CENTRE,21426,0,3.4,11.8,2005
PES LIPAN,NYONG-ET-KELLE,DIBANG,CENTRE,28415,846,3.91667,10.71667,2005
NKONGBIBEGA,MEFOU-ET-AKONO,AKONO,CENTRE,26176,363,3.55,11.3,2005
EMINI,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,117,3.9,12.46667,2005
NGAMBA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,602,4.85,12.6,2005
MBAMAYOK,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,762,4.11667,11.86667,2005
NDOUP,LEKIE,MONAT̩L̩,CENTRE,22121,0,4.25,11.18333,2005
ETIOLOMO,MBAM-ET-INOUBOU,BOKITO,CENTRE,23263,3340,4.48333,11.06667,2005
BOKITO,MBAM-ET-INOUBOU,BOKITO,CENTRE,23263,3340,4.56667,11.11667,2005
NKOETYE,MVILA,MENGONG,SUD,92859,628,2.86667,11.31667,2005
NGOAKELE,MVILA,BIWONG-BAN̩,SUD,92243,0,3.05,11.21667,2005
VAIMBA,MAYO-REY,REY-BOUBA,NORD,64776,1367,8.78228,14.54181,2005
PANZAMA,MAYO-REY,TOUBORO,NORD,64967,2005,7.58333,15.38333,2005
TSORA,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.96353,13.62818,2005
OURO YAYA,MAYO-KANI,DARGALA,EXTREME-NORD,44119,825,10.52361,14.68979,2005
MIDJIVIN,MAYO-KANI,KA̩L̩,EXTREME-NORD,44588,0,10.169,14.3354,2005
WENGDI,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,2238,10.46594,14.77341,2005
GUETALE,MAYO-KANI,KA̩L̩,EXTREME-NORD,44588,0,10.06667,14.5,2005
MAHADIRI,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,550,12.40922,14.75012,2005
WOULKI,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.47857,14.62382,2005
GLEY,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,550,12.39949,14.64642,2005
MASKALAY,MAYO-DANAY,ZINA,EXTREME-NORD,43742,472,11.11472,14.94888,2005
GOUFKA,MAYO-DANAY,GU̩R̩,EXTREME-NORD,43622,0,10.18033,15.42894,2005
DJINGUE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,481,10.89817,13.97477,2005
MAFOULSO III,LOGONE-ET-CHARI,HIL̩ - ALIFA,EXTREME-NORD,42586,0,12.68196,14.34127,2005
WOLORDE,DIAMARE,MERI,EXTREME-NORD,41837,3017,10.83617,14.27911,2005
GADA MAYO,MAYO-TSANAGA,MOGOD̩,EXTREME-NORD,46586,0,10.6033,13.58485,2005
BAMOUN I,MBAM-ET-INOUBOU,MAKENENE,CENTRE,23627,3093,4.88333,10.8,2005
ONGANDI,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,762,4.01667,11.76667,2005
TOM,MEFOU-ET-AFAMBA,AWA̩,CENTRE,25245,0,3.9,11.75,2005
MINTIMA,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,539,2.98333,12.35,2005
SONKOTE,MVILA,EBOLOWA I,SUD,92454,1082,2.86667,11.01667,2005
ANDOO,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,287,3.5,12.35,2005
MBIPOY,DJEREM,TABATI,ADAMAOUA,11554,0,6.43512,12.61004,2005
CONGO,MBERE,DJOHONG,ADAMAOUA,14488,536,6.75,14.56667,2005
HAMOA BELLO,VINA,NGAOUND̩R̩ I,ADAMAOUA,15774,0,7.21667,13.41667,2005
BULUTU,MOUNGO,TOMBEL,LITTORAL,51297,2663,4.7841,9.6026,2005
NYENEBA,LEBIALEM,BATIBO,SUD-OUEST,13579,1666,5.7163,9.8534,2005
MONGOSSI,NDIAN,BAMUSSO,SUD-OUEST,16177,1106,4.5757,9.0117,2005
EKOGATE,MANYU,EYUMODJOCK,SUD-OUEST,14237,1222,5.44119,9.09474,2005
MAPEKTIEU,NGO-KETUNJIA,BANGOURAIN,NORD-OUEST,77369,1282,5.84581,10.69303,2005
LAFI,HAUTS-PLATEAUX,BANDJA,OUEST,83456,1594,5.30353,10.20605,2005
FOU,MENOUA,NKONG-ZEM,OUEST,85824,0,5.4711,10.11324,2005
LATSIT I,MIFI,BAFOUSSAM III,OUEST,86392,1567,5.50659,10.34819,2005
NGUINY,MENOUA,FOKOU̩,OUEST,85434,0,5.3654,10.09458,2005
TO'OCHOUSSONG,BAMBOUTOS,BATCHAM,OUEST,81593,979,5.61262,10.21985,2005
DJASKI,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.90516,13.3428,2005
MATALAO,MAYO-LOUTI,BOURHA,NORD,63397,1742,10.16428,13.69656,2005
KAGOUMA,MAYO-LOUTI,GUIDER,NORD,63639,2549,9.66743,13.92104,2005
DJABA,MAYO-REY,LAGDO,NORD,64357,173,8.38112,13.70646,2005
KOGLA,BENOUE,LAGDO,NORD,61857,173,8.51701,13.57044,2005
LAINDE LADE,BENOUE,BIBEMI,NORD,61256,123,9.17539,13.93252,2005
DASSILI,BENOUE,BIBEMI,NORD,61256,123,9.05775,13.89787,2005
GUIGUIDJE,MAYO-REY,REY-BOUBA,NORD,64776,1367,8.6599,14.6164,2005
BOUON,MAYO-REY,MADINGRING,NORD,64455,1530,8.53087,15.02373,2005
BALVEI,DIAMARE,ZINA,EXTREME-NORD,41542,472,11.08333,14.85,2005
BLEMTAGUI,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.39489,14.4405,2005
DAWAYA,MAYO-DANAY,MAGA,EXTREME-NORD,43199,2805,11.0007,14.97638,2005
ALRADA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,550,12.46913,14.84126,2005
DOUGUI,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,3761,10.72778,15.09704,2005
NGOUDA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2331,10.61335,13.94112,2005
SALMAY,MAYO-KANI,TOULOUM,EXTREME-NORD,44338,0,10.1881,14.76629,2005
OURE BOUNE,DIAMARE,DARGALA,EXTREME-NORD,41219,825,10.5418,14.44224,2005
EBALABALASSE,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,224,4.4,12.35,2005
MEKOE,MFOUNDI,NKOLAFAMBA,CENTRE,27559,492,3.81667,11.65,2005
KOUTOU,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,762,4.08333,11.8,2005
MBARGUE,HAUTE-SANAGA,NSEM,CENTRE,21565,439,4.9,13.08333,2005
EKOUNDOUM,MEFOU-ET-AKONO,AKONO,CENTRE,26176,363,3.53333,11.31667,2005
EMINI,MEFOU-ET-AFAMBA,AFANLOUM,CENTRE,25119,891,4.1,12.01667,2005
MAKOT,NYONG-ET-KELLE,MESSONDO,CENTRE,28176,1174,3.5,10.6,2005
VOUA III,LEKIE,LOBO,CENTRE,22859,507,4.0,11.23333,2005
NKOAMBANG,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,602,4.63333,12.51667,2005
MENDJUO,HAUTE-SANAGA,NKOTENG,CENTRE,21489,384,4.55,12.15,2005
GOURA,LEKIE,MBANGASSINA,CENTRE,22994,6153,4.55,11.4,2005
MONGWOSSA,NYONG-ET-MFOUMOU,LEMBE YEZOUM,CENTRE,29245,224,4.16667,12.21667,2005
MATONB,MEFOU-ET-AKONO,MATOMB,CENTRE,26752,861,3.8,11.13333,2005
